link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,2,arterial,1,1.0,1,1000.0,30,1.998095,0.15,4.0,auto
2,2,1,arterial,1,1.0,1,1000.0,30,1.998095,0.15,4.0,auto
3,1,11,arterial,1,1.0,1,1000.0,30,2.002391,0.15,4.0,auto
4,11,1,arterial,1,1.0,1,1000.0,30,2.002391,0.15,4.0,auto
5,2,3,arterial,1,1.0,1,1000.0,30,2.016968,0.15,4.0,auto
6,3,2,arterial,1,1.0,1,1000.0,30,2.016968,0.15,4.0,auto
7,2,12,arterial,1,1.0,1,1000.0,30,1.998626,0.15,4.0,auto
8,12,2,arterial,1,1.0,1,1000.0,30,1.998626,0.15,4.0,auto
9,3,4,arterial,1,1.0,1,1000.0,30,2.000314,0.15,4.0,auto
10,4,3,arterial,1,1.0,1,1000.0,30,2.000314,0.15,4.0,auto
11,3,13,arterial,1,1.0,1,1000.0,30,2.003495,0.15,4.0,auto
12,13,3,arterial,1,1.0,1,1000.0,30,2.003495,0.15,4.0,auto
13,4,5,arterial,1,1.0,1,1000.0,30,1.987386,0.15,4.0,auto
14,5,4,arterial,1,1.0,1,1000.0,30,1.987386,0.15,4.0,auto
15,4,14,arterial,1,1.0,1,1000.0,30,2.000476,0.15,4.0,auto
16,14,4,arterial,1,1.0,1,1000.0,30,2.000476,0.15,4.0,auto
17,5,15,arterial,1,1.0,1,1000.0,30,2.011719,0.15,4.0,auto
18,15,5,arterial,1,1.0,1,1000.0,30,2.011719,0.15,4.0,auto
19,6,7,arterial,1,1.0,1,1000.0,30,1.983765,0.15,4.0,auto
20,7,6,arterial,1,1.0,1,1000.0,30,1.983765,0.15,4.0,auto
21,6,16,arterial,1,1.0,1,1000.0,30,1.992136,0.15,4.0,auto
22,16,6,arterial,1,1.0,1,1000.0,30,1.992136,0.15,4.0,auto
23,7,8,arterial,1,1.0,1,1000.0,30,1.983627,0.15,4.0,auto
24,8,7,arterial,1,1.0,1,1000.0,30,1.983627,0.15,4.0,auto
25,7,17,arterial,1,1.0,1,1000.0,30,2.012386,0.15,4.0,auto
26,17,7,arterial,1,1.0,1,1000.0,30,2.012386,0.15,4.0,auto
27,8,9,arterial,1,1.0,1,1000.0,30,2.007738,0.15,4.0,auto
28,9,8,arterial,1,1.0,1,1000.0,30,2.007738,0.15,4.0,auto
29,8,18,arterial,1,1.0,1,1000.0,30,1.981675,0.15,4.0,auto
30,18,8,arterial,1,1.0,1,1000.0,30,1.981675,0.15,4.0,auto
31,9,10,arterial,1,1.0,1,1000.0,30,2.019288,0.15,4.0,auto
32,10,9,arterial,1,1.0,1,1000.0,30,2.019288,0.15,4.0,auto
33,9,19,arterial,1,1.0,1,1000.0,30,2.01859,0.15,4.0,auto
34,19,9,arterial,1,1.0,1,1000.0,30,2.01859,0.15,4.0,auto
35,10,20,arterial,1,1.0,1,1000.0,30,2.004623,0.15,4.0,auto
36,20,10,arterial,1,1.0,1,1000.0,30,2.004623,0.15,4.0,auto
37,11,12,arterial,1,1.0,1,1000.0,30,1.9863,0.15,4.0,auto
38,12,11,arterial,1,1.0,1,1000.0,30,1.9863,0.15,4.0,auto
39,11,21,arterial,1,1.0,1,1000.0,30,1.9806,0.15,4.0,auto
40,21,11,arterial,1,1.0,1,1000.0,30,1.9806,0.15,4.0,auto
41,12,13,arterial,1,1.0,1,1000.0,30,2.001135,0.15,4.0,auto
42,13,12,arterial,1,1.0,1,1000.0,30,2.001135,0.15,4.0,auto
43,12,22,arterial,1,1.0,1,1000.0,30,1.982382,0.15,4.0,auto
44,22,12,arterial,1,1.0,1,1000.0,30,1.982382,0.15,4.0,auto
45,13,14,arterial,1,1.0,1,1000.0,30,1.987608,0.15,4.0,auto
46,14,13,arterial,1,1.0,1,1000.0,30,1.987608,0.15,4.0,auto
47,13,23,arterial,1,1.0,1,1000.0,30,1.989678,0.15,4.0,auto
48,23,13,arterial,1,1.0,1,1000.0,30,1.989678,0.15,4.0,auto
49,14,15,arterial,1,1.0,1,1000.0,30,1.981203,0.15,4.0,auto
50,15,14,arterial,1,1.0,1,1000.0,30,1.981203,0.15,4.0,auto
51,14,24,arterial,1,1.0,1,1000.0,30,1.998557,0.15,4.0,auto
52,24,14,arterial,1,1.0,1,1000.0,30,1.998557,0.15,4.0,auto
53,15,25,arterial,1,1.0,1,1000.0,30,2.013697,0.15,4.0,auto
54,25,15,arterial,1,1.0,1,1000.0,30,2.013697,0.15,4.0,auto
55,16,17,arterial,1,1.0,1,1000.0,30,2.000765,0.15,4.0,auto
56,17,16,arterial,1,1.0,1,1000.0,30,2.000765,0.15,4.0,auto
57,16,26,arterial,1,1.0,1,1000.0,30,2.005612,0.15,4.0,auto
58,26,16,arterial,1,1.0,1,1000.0,30,2.005612,0.15,4.0,auto
59,17,18,arterial,1,1.0,1,1000.0,30,1.999991,0.15,4.0,auto
60,18,17,arterial,1,1.0,1,1000.0,30,1.999991,0.15,4.0,auto
61,17,27,arterial,1,1.0,1,1000.0,30,2.006498,0.15,4.0,auto
62,27,17,arterial,1,1.0,1,1000.0,30,2.006498,0.15,4.0,auto
63,18,19,arterial,1,1.0,1,1000.0,30,1.998293,0.15,4.0,auto
64,19,18,arterial,1,1.0,1,1000.0,30,1.998293,0.15,4.0,auto
65,18,28,arterial,1,1.0,1,1000.0,30,1.991127,0.15,4.0,auto
66,28,18,arterial,1,1.0,1,1000.0,30,1.991127,0.15,4.0,auto
67,19,20,arterial,1,1.0,1,1000.0,30,2.019906,0.15,4.0,auto
68,20,19,arterial,1,1.0,1,1000.0,30,2.019906,0.15,4.0,auto
69,19,29,arterial,1,1.0,1,1000.0,30,2.019828,0.15,4.0,auto
70,29,19,arterial,1,1.0,1,1000.0,30,2.019828,0.15,4.0,auto
71,20,30,arterial,1,1.0,1,1000.0,30,2.008312,0.15,4.0,auto
72,30,20,arterial,1,1.0,1,1000.0,30,2.008312,0.15,4.0,auto
73,21,22,arterial,1,1.0,1,1000.0,30,1.992611,0.15,4.0,auto
74,22,21,arterial,1,1.0,1,1000.0,30,1.992611,0.15,4.0,auto
75,21,31,arterial,1,1.0,1,1000.0,30,1.989187,0.15,4.0,auto
76,31,21,arterial,1,1.0,1,1000.0,30,1.989187,0.15,4.0,auto
77,22,23,arterial,1,1.0,1,1000.0,30,1.991562,0.15,4.0,auto
78,23,22,arterial,1,1.0,1,1000.0,30,1.991562,0.15,4.0,auto
79,22,32,arterial,1,1.0,1,1000.0,30,1.982809,0.15,4.0,auto
80,32,22,arterial,1,1.0,1,1000.0,30,1.982809,0.15,4.0,auto
81,23,24,arterial,1,1.0,1,1000.0,30,2.010652,0.15,4.0,auto
82,24,23,arterial,1,1.0,1,1000.0,30,2.010652,0.15,4.0,auto
83,23,33,arterial,1,1.0,1,1000.0,30,1.996016,0.15,4.0,auto
84,33,23,arterial,1,1.0,1,1000.0,30,1.996016,0.15,4.0,auto
85,24,25,arterial,1,1.0,1,1000.0,30,2.013863,0.15,4.0,auto
86,25,24,arterial,1,1.0,1,1000.0,30,2.013863,0.15,4.0,auto
87,24,34,arterial,1,1.0,1,1000.0,30,1.995461,0.15,4.0,auto
88,34,24,arterial,1,1.0,1,1000.0,30,1.995461,0.15,4.0,auto
89,25,35,arterial,1,1.0,1,1000.0,30,2.013892,0.15,4.0,auto
90,35,25,arterial,1,1.0,1,1000.0,30,2.013892,0.15,4.0,auto
91,26,27,arterial,1,1.0,1,1000.0,30,1.980022,0.15,4.0,auto
92,27,26,arterial,1,1.0,1,1000.0,30,1.980022,0.15,4.0,auto
93,26,36,arterial,1,1.0,1,1000.0,30,1.988389,0.15,4.0,auto
94,36,26,arterial,1,1.0,1,1000.0,30,1.988389,0.15,4.0,auto
95,27,28,arterial,1,1.0,1,1000.0,30,2.016411,0.15,4.0,auto
96,28,27,arterial,1,1.0,1,1000.0,30,2.016411,0.15,4.0,auto
97,27,37,arterial,1,1.0,1,1000.0,30,1.998799,0.15,4.0,auto
98,37,27,arterial,1,1.0,1,1000.0,30,1.998799,0.15,4.0,auto
99,28,29,arterial,1,1.0,1,1000.0,30,2.019214,0.15,4.0,auto
100,29,28,arterial,1,1.0,1,1000.0,30,2.019214,0.15,4.0,auto
101,28,38,arterial,1,1.0,1,1000.0,30,1.995897,0.15,4.0,auto
102,38,28,arterial,1,1.0,1,1000.0,30,1.995897,0.15,4.0,auto
103,29,30,arterial,1,1.0,1,1000.0,30,1.982922,0.15,4.0,auto
104,30,29,arterial,1,1.0,1,1000.0,30,1.982922,0.15,4.0,auto
105,29,39,arterial,1,1.0,1,1000.0,30,2.005178,0.15,4.0,auto
106,39,29,arterial,1,1.0,1,1000.0,30,2.005178,0.15,4.0,auto
