link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,66,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
2,1,73,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
3,1,65,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
4,2,67,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
5,2,74,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
6,2,65,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
7,2,66,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
8,3,68,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
9,3,75,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
10,3,66,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
11,3,67,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
12,4,69,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
13,4,76,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
14,4,67,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
15,4,68,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
16,5,70,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
17,5,77,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
18,5,68,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
19,5,69,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
20,6,71,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
21,6,78,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
22,6,69,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
23,6,70,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
24,7,72,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
25,7,79,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
26,7,70,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
27,7,71,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
28,8,80,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
29,8,71,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
30,8,72,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
31,9,74,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
32,9,81,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
33,9,65,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
34,9,73,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
35,10,75,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
36,10,82,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
37,10,73,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
38,10,66,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
39,10,74,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
40,11,76,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
41,11,83,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
42,11,74,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
43,11,67,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
44,11,75,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
45,12,77,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
46,12,84,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
47,12,75,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
48,12,68,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
49,12,76,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
50,13,78,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
51,13,85,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
52,13,76,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
53,13,69,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
54,13,77,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
55,14,79,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
56,14,86,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
57,14,77,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
58,14,70,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
59,14,78,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
60,15,80,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
