node_id,node_type,zone_id,x_coord,y_coord
90001,centroid,1,-1.5,1.0
90002,centroid,2,8.5,-8.0
1,intersection,,0.0,0.0
2,intersection,,1.0,0.0
3,intersection,,2.0,0.0
4,intersection,,3.0,0.0
5,intersection,,4.0,0.0
6,intersection,,5.0,0.0
7,intersection,,6.0,0.0
8,intersection,,7.0,0.0
9,intersection,,0.0,-1.0
10,intersection,,1.0,-1.0
11,intersection,,2.0,-1.0
12,intersection,,3.0,-1.0
13,intersection,,4.0,-1.0
14,intersection,,5.0,-1.0
15,intersection,,6.0,-1.0
16,intersection,,7.0,-1.0
17,intersection,,0.0,-2.0
18,intersection,,1.0,-2.0
19,intersection,,2.0,-2.0
20,intersection,,3.0,-2.0
21,intersection,,4.0,-2.0
22,intersection,,5.0,-2.0
23,intersection,,6.0,-2.0
24,intersection,,7.0,-2.0
25,intersection,,0.0,-3.0
26,intersection,,1.0,-3.0
27,intersection,,2.0,-3.0
28,intersection,,3.0,-3.0
29,intersection,,4.0,-3.0
30,intersection,,5.0,-3.0
31,intersection,,6.0,-3.0
32,intersection,,7.0,-3.0
33,intersection,,0.0,-4.0
34,intersection,,1.0,-4.0
35,intersection,,2.0,-4.0
36,intersection,,3.0,-4.0
37,intersection,,4.0,-4.0
38,intersection,,5.0,-4.0
39,intersection,,6.0,-4.0
40,intersection,,7.0,-4.0
41,intersection,,0.0,-5.0
42,intersection,,1.0,-5.0
43,intersection,,2.0,-5.0
44,intersection,,3.0,-5.0
45,intersection,,4.0,-5.0
46,intersection,,5.0,-5.0
47,intersection,,6.0,-5.0
48,intersection,,7.0,-5.0
49,intersection,,0.0,-6.0
50,intersection,,1.0,-6.0
51,intersection,,2.0,-6.0
52,intersection,,3.0,-6.0
53,intersection,,4.0,-6.0
54,intersection,,5.0,-6.0
55,intersection,,6.0,-6.0
56,intersection,,7.0,-6.0
57,intersection,,0.0,-7.0
58,intersection,,1.0,-7.0
59,intersection,,2.0,-7.0
60,intersection,,3.0,-7.0
61,intersection,,4.0,-7.0
62,intersection,,5.0,-7.0
63,intersection,,6.0,-7.0
64,intersection,,7.0,-7.0
65,intersection,,0.02,-0.02
66,intersection,,1.02,-0.02
67,intersection,,2.02,-0.02
68,intersection,,3.02,-0.02
69,intersection,,4.02,-0.02
70,intersection,,5.02,-0.02
71,intersection,,6.02,-0.02
72,intersection,,7.02,-0.02
73,intersection,,0.02,-1.02
74,intersection,,1.02,-1.02
75,intersection,,2.02,-1.02
76,intersection,,3.02,-1.02
77,intersection,,4.02,-1.02
78,intersection,,5.02,-1.02
79,intersection,,6.02,-1.02
80,intersection,,7.02,-1.02
81,intersection,,0.02,-2.02
82,intersection,,1.02,-2.02
83,intersection,,2.02,-2.02
84,intersection,,3.02,-2.02
85,intersection,,4.02,-2.02
86,intersection,,5.02,-2.02
87,intersection,,6.02,-2.02
88,intersection,,7.02,-2.02
89,intersection,,0.02,-3.02
90,intersection,,1.02,-3.02
91,intersection,,2.02,-3.02
92,intersection,,3.02,-3.02
93,intersection,,4.02,-3.02
94,intersection,,5.02,-3.02
95,intersection,,6.02,-3.02
96,intersection,,7.02,-3.02
97,intersection,,0.02,-4.02
98,intersection,,1.02,-4.02
99,intersection,,2.02,-4.02
100,intersection,,3.02,-4.02
101,intersection,,4.02,-4.02
102,intersection,,5.02,-4.02
103,intersection,,6.02,-4.02
104,intersection,,7.02,-4.02
105,intersection,,0.02,-5.02
106,intersection,,1.02,-5.02
107,intersection,,2.02,-5.02
108,intersection,,3.02,-5.02
109,intersection,,4.02,-5.02
110,intersection,,5.02,-5.02
111,intersection,,6.02,-5.02
112,intersection,,7.02,-5.02
113,intersection,,0.02,-6.02
114,intersection,,1.02,-6.02
115,intersection,,2.02,-6.02
