link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,2,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
2,2,1,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
3,1,17,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
4,17,1,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
5,2,3,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
6,3,2,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
7,2,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
8,18,2,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
9,3,4,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
10,4,3,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
11,3,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
12,19,3,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
13,4,5,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
14,5,4,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
15,4,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
16,20,4,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
17,5,6,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
18,6,5,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
19,5,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
20,21,5,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
21,6,7,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
22,7,6,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
23,6,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
24,22,6,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
25,7,8,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
26,8,7,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
27,7,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
28,23,7,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
29,8,9,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
30,9,8,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
31,8,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
32,24,8,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
33,9,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
34,10,9,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
35,9,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
36,25,9,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
37,10,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
38,11,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
39,10,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
40,26,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
41,11,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
42,12,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
43,11,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
44,27,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
45,12,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
46,13,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
47,12,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
48,28,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
49,13,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
50,14,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
51,13,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
52,29,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
53,14,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
54,15,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
55,14,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
56,30,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
57,15,16,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
58,16,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
59,15,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
60,31,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
61,16,32,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
62,32,16,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
63,17,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
64,18,17,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
65,17,33,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
66,33,17,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
67,18,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
68,19,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
69,18,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
70,34,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
71,19,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
72,20,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
73,19,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
74,35,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
75,20,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
76,21,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
77,20,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
78,36,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
79,21,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
80,22,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
81,21,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
82,37,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
83,22,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
84,23,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
85,22,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
86,38,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
87,23,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
88,24,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
89,23,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
90,39,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
91,24,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
92,25,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
93,24,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
94,40,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
95,25,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
96,26,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
97,25,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
98,41,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
99,26,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
100,27,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
101,26,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
102,42,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
103,27,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
104,28,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
105,27,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
106,43,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
107,28,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
108,29,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
109,28,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
110,44,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
111,29,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
112,30,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
113,29,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
114,45,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
115,30,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
116,31,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
117,30,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
118,46,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
119,31,32,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
120,32,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
121,31,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
122,47,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
123,32,48,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
124,48,32,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
125,33,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
126,34,33,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
127,33,49,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
128,49,33,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
129,34,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
130,35,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
131,34,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
132,50,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
133,35,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
134,36,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
135,35,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
136,51,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
137,36,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
138,37,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
139,36,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
140,52,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
141,37,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
142,38,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
143,37,53,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
144,53,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
145,38,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
146,39,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
147,38,54,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
148,54,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
149,39,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
150,40,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
151,39,55,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
152,55,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
153,40,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
154,41,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
155,40,56,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
156,56,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
157,41,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
158,42,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
159,41,57,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
160,57,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
161,42,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
162,43,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
163,42,58,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
164,58,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
165,43,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
166,44,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
167,43,59,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
168,59,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
169,44,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
170,45,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
171,44,60,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
172,60,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
173,45,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
174,46,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
175,45,61,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
176,61,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
177,46,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
178,47,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
179,46,62,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
180,62,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
181,47,48,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
182,48,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
183,47,63,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
184,63,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
185,48,64,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
186,64,48,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
187,49,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
188,50,49,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
189,49,65,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
190,65,49,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
191,50,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
192,51,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
193,50,66,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
194,66,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
195,51,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
196,52,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
197,51,67,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
198,67,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
199,52,53,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
200,53,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
201,52,68,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
202,68,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
203,53,54,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
