link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,27,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
2,1,31,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
3,1,26,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
4,2,28,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
5,2,32,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
6,2,26,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
7,2,27,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
8,3,29,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
9,3,33,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
10,3,27,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
11,3,28,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
12,4,30,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
13,4,34,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
14,4,28,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
15,4,29,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
16,5,35,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
17,5,29,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
18,5,30,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
19,6,32,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
20,6,36,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
21,6,26,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
22,6,31,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
23,7,33,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
24,7,37,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
25,7,31,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
26,7,27,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
27,7,32,waiting,1,1.0,1,100000.0,30,0.5,0.15,4.0,auto
28,8,34,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
29,8,38,movement,1,1.0,1,600.0,30,2.0,0.15,4.0,auto
