node_id,node_type,zone_id,x_coord,y_coord
1,centroid,1,-87.59634263,41.68659361
2,centroid,2,-87.59348245,41.67253608
3,centroid,3,-87.586332,41.66550732
4,centroid,4,-87.59205236,41.65631585
5,centroid,5,-87.57775146,41.65117945
6,centroid,6,-87.59169484,41.64171765
7,centroid,7,-87.57667889,41.64117697
8,centroid,8,-87.58096916,41.62063135
9,centroid,9,-87.57596385,41.63144484
10,centroid,10,-87.58061164,41.60900686
11,centroid,11,-87.5655957,41.62090169
12,centroid,12,-87.59920281,41.58846124
13,centroid,13,-87.5798966,41.59413832
14,centroid,14,-87.59026475,41.58143247
15,centroid,15,-87.5798966,41.58143247
16,centroid,16,-87.57953907,41.57332236
17,centroid,17,-87.56698646,41.56170867
18,centroid,18,-87.58704705,41.5525064
19,centroid,19,-87.56952844,41.55088438
20,centroid,20,-87.58490191,41.53709718
21,centroid,21,-87.56952844,41.53169044
22,centroid,22,-87.57882403,41.52979808
23,centroid,23,-87.56952844,41.52709471
24,centroid,24,-87.57846651,41.50979313
25,centroid,25,-87.5688134,41.50979313
26,centroid,26,-87.5974152,41.49546526
27,centroid,27,-87.5688134,41.49492459
28,centroid,28,-87.57846651,41.47383829
29,centroid,29,-87.57775146,41.44572323
30,centroid,30,-87.57703642,41.42761065
31,centroid,31,-87.7229056,41.98126108
32,centroid,32,-87.72183303,41.96693321
33,centroid,33,-87.72755339,41.95720107
34,centroid,34,-87.71754276,41.94260287
35,centroid,35,-87.70776095,41.94357608
36,centroid,36,-87.72111799,41.92854534
37,centroid,37,-87.70252682,41.92908601
38,centroid,38,-87.73005605,41.91394713
39,centroid,39,-87.70145425,41.90908106
40,centroid,40,-87.7196879,41.89961927
41,centroid,41,-87.70931975,41.8998896
42,centroid,42,-87.71933038,41.8852914
43,centroid,43,-87.69537637,41.88583207
44,centroid,44,-87.69072858,41.88583207
45,centroid,45,-87.71396754,41.87096353
46,centroid,46,-87.6975215,41.87123387
47,centroid,47,-87.68858344,41.87177454
48,centroid,48,-87.71825781,41.85663566
49,centroid,49,-87.69930912,41.856906
50,centroid,50,-87.67821529,41.85582465
51,centroid,51,-87.71754276,41.84230779
52,centroid,52,-87.69358876,41.83825274
53,centroid,53,-87.67750024,41.84176712
54,centroid,54,-87.68812581,41.82056188
55,centroid,55,-87.68322418,41.82071597
56,centroid,56,-87.67644555,41.82092413
57,centroid,57,-87.67209808,41.82089709
58,centroid,58,-87.66578065,41.81965625
59,centroid,59,-87.66146893,41.81965625
60,centroid,60,-87.65204822,41.81687177
61,centroid,61,-87.68822592,41.81635543
62,centroid,62,-87.68156527,41.81557145
63,centroid,63,-87.67778984,41.81529301
64,centroid,64,-87.6735675,41.81689611
65,centroid,65,-87.66605952,41.81689611
66,centroid,66,-87.65993159,41.81588234
67,centroid,67,-87.68448981,41.81103249
68,centroid,68,-87.68134361,41.81224901
69,centroid,69,-87.67627752,41.81121632
70,centroid,70,-87.67210165,41.81122984
71,centroid,71,-87.665702,41.81121903
72,centroid,72,-87.66147608,41.81198138
73,centroid,73,-87.68429317,41.80824532
74,centroid,74,-87.68151165,41.80828587
75,centroid,75,-87.6760344,41.80852647
76,centroid,76,-87.67174771,41.80853998
77,centroid,77,-87.66745029,41.80848321
78,centroid,78,-87.6617764,41.80883736
79,centroid,79,-87.68423239,41.80468227
