node_id,node_type,zone_id,x_coord,y_coord
1,centroid,1,-77.03433592261736,38.9228678149352
2,centroid,2,-77.05408278072566,38.97350417590416
3,centroid,3,-77.03784011803756,38.984546401005765
4,centroid,4,-77.07485444619454,38.909333940762224
5,centroid,5,-77.10750911313873,38.92798173257248
6,centroid,6,-77.04303821882453,38.91341227687934
7,centroid,7,-76.97068772294907,38.85258058647187
8,centroid,8,-77.03895376037566,38.9107868498236
9,centroid,9,-77.03538543189093,38.880537758656274
10,centroid,10,-76.99592766896887,38.88133536368966
11,centroid,11,-77.07666946899869,38.92955185387891
12,centroid,12,-77.07781437746294,38.92411450007507
13,centroid,13,-77.09086802935175,38.92443328172321
14,centroid,14,-77.08758851273933,38.91078007785234
15,centroid,15,-77.02990225067761,38.93385212462879
16,centroid,16,-77.01560985220944,38.9639746544305
17,centroid,17,-77.0040854358982,38.83587726551991
18,centroid,18,-77.01805158601803,38.86885040689046
19,centroid,19,-76.98044450209838,38.89652217348819
20,centroid,20,-76.99665498957496,38.89631404364673
21,centroid,21,-76.99309718642625,38.94094172281215
22,centroid,22,-76.99500421086195,38.94922031490093
23,centroid,23,-77.0391830929325,38.92163935878092
24,centroid,24,-77.00339292256069,38.88381958273963
25,centroid,25,-77.01772253401292,38.92149936478376
26,centroid,26,-77.02434366458583,38.92238677907779
27,centroid,27,-77.0296299534775,38.92368258477177
28,centroid,28,-77.04396237454236,38.92548178968003
29,centroid,29,-77.01610471858235,38.971790105954575
30,centroid,30,-77.06078828315765,38.90609760392472
31,centroid,31,-77.07566140065033,38.91756122320903
32,centroid,32,-77.02759420268644,38.91702231448404
33,centroid,33,-77.0696207543458,38.90620873445872
34,centroid,34,-77.06589988520142,38.923901786881096
35,centroid,35,-77.05172396175792,38.92659522157065
36,centroid,36,-77.03415325073537,38.91681135325753
37,centroid,37,-77.08846638729874,38.94896336879133
38,centroid,38,-77.0788896387143,38.93842966245712
39,centroid,39,-77.03973757673224,38.967077411398265
40,centroid,40,-77.04654372608965,38.92074382667401
41,centroid,41,-77.04374043704782,38.91810708277895
42,centroid,42,-77.05204880736714,38.9156609266747
43,centroid,43,-77.03884792362854,38.91621541134736
44,centroid,44,-77.07767560476742,38.95725095199557
45,centroid,45,-77.03043562186458,38.967102334292605
46,centroid,46,-77.02363412829895,38.96469417304867
47,centroid,47,-77.07052610754596,38.9462344604847
48,centroid,48,-77.05460201391467,38.9538438052176
49,centroid,49,-77.05612843185249,38.94117516391287
