link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,4301,centroid_connector,1,0.053725049,1,99999,90,0.057629069,0.15,4,auto
2,2,195,centroid_connector,1,0.825654038,1,99999,90,0.885651565,0.15,4,auto
3,2,199,centroid_connector,1,0.708543991,1,99999,90,0.760031521,0.15,4,auto
4,3,201,centroid_connector,1,0.569376023,1,99999,90,0.610750681,0.15,4,auto
5,3,3031,centroid_connector,1,0.530684503,1,99999,90,0.569247577,0.15,4,auto
6,3,6433,centroid_connector,1,0.529072626,1,99999,90,0.56751857,0.15,4,auto
7,3,7132,centroid_connector,1,0.779029029,1,99999,90,0.835638472,0.15,4,auto
8,3,7139,centroid_connector,1,0.55290089,1,99999,90,0.593078354,0.15,4,auto
12,4,8353,centroid_connector,1,0.256448572,1,99999,90,0.275083835,0.15,4,auto
13,5,193,centroid_connector,1,0.787333059,1,99999,90,0.844545928,0.15,4,auto
14,5,7672,centroid_connector,1,0.505074167,1,99999,90,0.541776223,0.15,4,auto
15,6,7666,centroid_connector,1,0.059625476,1,99999,90,0.063958261,0.15,4,auto
16,7,5288,centroid_connector,1,0.432510499,1,99999,90,0.463939595,0.15,4,auto
17,8,1648,centroid_connector,1,0.03367812,1,99999,90,0.036125397,0.15,4,auto
18,9,3981,centroid_connector,1,0.651435081,1,99999,90,0.698772697,0.15,4,auto
19,9,1429,centroid_connector,1,0.727068833,1,99999,90,0.779902501,0.15,4,auto
29,10,1409,centroid_connector,1,0.050919593,1,99999,90,0.05461975,0.15,4,auto
30,11,4036,centroid_connector,1,0.042150153,1,99999,90,0.045213064,0.15,4,auto
31,12,7293,centroid_connector,1,0.104918448,1,99999,90,0.112542522,0.15,4,auto
32,13,7194,centroid_connector,1,0.216139663,1,99999,90,0.231845812,0.15,4,auto
33,14,5814,centroid_connector,1,0.07804296,1,99999,90,0.083714082,0.15,4,auto
34,15,4389,centroid_connector,1,0.168129723,1,99999,90,0.180347149,0.15,4,auto
35,16,8206,centroid_connector,1,0.032716496,1,99999,90,0.035093895,0.15,4,auto
36,17,5629,centroid_connector,1,0.72747565,1,99999,90,0.780338881,0.15,4,auto
42,17,3591,centroid_connector,1,0.761133492,1,99999,90,0.816442526,0.15,4,auto
44,18,4832,centroid_connector,1,0.224655891,1,99999,90,0.240980885,0.15,4,auto
45,19,4951,centroid_connector,1,0.295482957,1,99999,90,0.316954718,0.15,4,auto
46,20,7769,centroid_connector,1,0.095194228,1,99999,90,0.102111675,0.15,4,auto
47,21,265,centroid_connector,1,0.253505897,1,99999,90,0.271927325,0.15,4,auto
48,22,1459,centroid_connector,1,0.630504133,1,99999,90,0.676320767,0.15,4,auto
49,23,1346,centroid_connector,1,0.025437899,1,99999,90,0.027286386,0.15,4,auto
50,24,940,centroid_connector,1,0.032703056,1,99999,90,0.035079478,0.15,4,auto
51,25,4953,centroid_connector,1,0.080238232,1,99999,90,0.086068877,0.15,4,auto
52,26,3651,centroid_connector,1,0.107974645,1,99999,90,0.115820802,0.15,4,auto
53,27,4506,centroid_connector,1,0.007170382,1,99999,90,0.00769143,0.15,4,auto
54,28,595,centroid_connector,1,0.175513021,1,99999,90,0.188266968,0.15,4,auto
55,29,197,centroid_connector,1,0.535084083,1,99999,90,0.57396686,0.15,4,auto
56,29,3081,centroid_connector,1,0.281713836,1,99999,90,0.302185042,0.15,4,auto
57,29,3839,centroid_connector,1,0.228228845,1,99999,90,0.244813475,0.15,4,auto
58,29,4971,centroid_connector,1,0.237057976,1,99999,90,0.254284189,0.15,4,auto
59,29,6068,centroid_connector,1,0.496433043,1,99999,90,0.532507177,0.15,4,auto
60,29,7764,centroid_connector,1,0.287749514,1,99999,90,0.308659312,0.15,4,auto
61,30,6590,centroid_connector,1,0.065398925,1,99999,90,0.070151247,0.15,4,auto
62,31,1298,centroid_connector,1,0.166942387,1,99999,90,0.179073534,0.15,4,auto
63,32,6584,centroid_connector,1,0.026421123,1,99999,90,0.028341058,0.15,4,auto
64,33,1151,centroid_connector,1,0.393571802,1,99999,90,0.422171353,0.15,4,auto
65,33,1776,centroid_connector,1,0.982631451,1,99999,90,1.054036003,0.15,4,auto
66,34,1553,centroid_connector,1,0.023004834,1,99999,90,0.024676518,0.15,4,auto
67,35,459,centroid_connector,1,0.48068451,1,99999,90,0.515614251,0.15,4,auto
68,36,5080,centroid_connector,1,0.023816837,1,99999,90,0.025547527,0.15,4,auto
69,37,4987,centroid_connector,1,0.290719526,1,99999,90,0.311845144,0.15,4,auto
70,37,7164,centroid_connector,1,0.90311104,1,99999,90,0.968737109,0.15,4,auto
71,38,6996,centroid_connector,1,0.222803546,1,99999,90,0.238993937,0.15,4,auto
72,39,5617,centroid_connector,1,0.178266683,1,99999,90,0.191220728,0.15,4,auto
73,40,4793,centroid_connector,1,0.191049066,1,99999,90,0.204931964,0.15,4,auto
74,41,1348,centroid_connector,1,0.113123879,1,99999,90,0.121344214,0.15,4,auto
75,42,3025,centroid_connector,1,0.144432187,1,99999,90,0.154927592,0.15,4,auto
76,43,7867,centroid_connector,1,0.041340237,1,99999,90,0.044344294,0.15,4,auto
77,44,5573,centroid_connector,1,0.523032505,1,99999,90,0.561039533,0.15,4,auto
78,44,8224,centroid_connector,1,0.544031577,1,99999,90,0.583564539,0.15,4,auto
79,44,6469,centroid_connector,1,0.498837152,1,99999,90,0.535085985,0.15,4,auto
81,44,7806,centroid_connector,1,0.596175192,1,99999,90,0.639497256,0.15,4,auto
82,45,707,centroid_connector,1,0.126480555,1,99999,90,0.135671475,0.15,4,auto
83,46,4213,centroid_connector,1,0.210765535,1,99999,90,0.226081164,0.15,4,auto
84,47,4315,centroid_connector,1,0.376564075,1,99999,90,0.403927731,0.15,4,auto
85,48,2590,centroid_connector,1,0.515035933,1,99999,90,0.552461877,0.15,4,auto
86,49,3883,centroid_connector,1,0.136793901,1,99999,90,0.146734258,0.15,4,auto
87,50,184,centroid_connector,1,0.783758826,1,99999,90,0.840711968,0.15,4,auto
88,50,2608,centroid_connector,1,0.389996024,1,99999,90,0.418335735,0.15,4,auto
89,50,5810,centroid_connector,1,0.401680604,1,99999,90,0.430869395,0.15,4,auto
90,50,8196,centroid_connector,1,0.535278766,1,99999,90,0.574175689,0.15,4,auto
