node_id,node_type,zone_id,x_coord,y_coord
1,centroid,1,0,0
2,centroid,2,0,0
3,centroid,3,0,0
4,centroid,4,0,0
5,centroid,5,0,0
6,centroid,6,0,0
7,centroid,7,0,0
8,centroid,8,0,0
9,centroid,9,0,0
10,centroid,10,0,0
11,centroid,11,0,0
12,centroid,12,0,0
13,centroid,13,0,0
14,centroid,14,0,0
15,centroid,15,0,0
16,centroid,16,0,0
17,centroid,17,0,0
18,centroid,18,0,0
19,centroid,19,0,0
20,centroid,20,0,0
21,centroid,21,0,0
22,centroid,22,0,0
23,centroid,23,0,0
24,centroid,24,0,0
25,centroid,25,0,0
26,centroid,26,0,0
27,centroid,27,0,0
28,centroid,28,0,0
29,centroid,29,0,0
30,centroid,30,0,0
31,centroid,31,0,0
32,centroid,32,0,0
33,centroid,33,0,0
34,centroid,34,0,0
35,centroid,35,0,0
36,centroid,36,0,0
37,centroid,37,0,0
38,centroid,38,0,0
39,intersection,,0,0
40,intersection,,0,0
41,intersection,,0,0
42,intersection,,0,0
43,intersection,,0,0
44,intersection,,0,0
45,intersection,,0,0
46,intersection,,0,0
47,intersection,,0,0
48,intersection,,0,0
49,intersection,,0,0
50,intersection,,0,0
51,intersection,,0,0
52,intersection,,0,0
53,intersection,,0,0
54,intersection,,0,0
55,intersection,,0,0
56,intersection,,0,0
57,intersection,,0,0
58,intersection,,0,0
59,intersection,,0,0
60,intersection,,0,0
61,intersection,,0,0
62,intersection,,0,0
63,intersection,,0,0
64,intersection,,0,0
65,intersection,,0,0
66,intersection,,0,0
67,intersection,,0,0
68,intersection,,0,0
69,intersection,,0,0
70,intersection,,0,0
71,intersection,,0,0
72,intersection,,0,0
73,intersection,,0,0
74,intersection,,0,0
75,intersection,,0,0
76,intersection,,0,0
77,intersection,,0,0
78,intersection,,0,0
79,intersection,,0,0
80,intersection,,0,0
81,intersection,,0,0
82,intersection,,0,0
83,intersection,,0,0
84,intersection,,0,0
85,intersection,,0,0
86,intersection,,0,0
87,intersection,,0,0
88,intersection,,0,0
89,intersection,,0,0
90,intersection,,0,0
91,intersection,,0,0
92,intersection,,0,0
93,intersection,,0,0
94,intersection,,0,0
95,intersection,,0,0
96,intersection,,0,0
97,intersection,,0,0
98,intersection,,0,0
99,intersection,,0,0
100,intersection,,0,0
101,intersection,,0,0
102,intersection,,0,0
103,intersection,,0,0
104,intersection,,0,0
105,intersection,,0,0
106,intersection,,0,0
107,intersection,,0,0
108,intersection,,0,0
109,intersection,,0,0
110,intersection,,0,0
111,intersection,,0,0
112,intersection,,0,0
113,intersection,,0,0
114,intersection,,0,0
115,intersection,,0,0
116,intersection,,0,0
117,intersection,,0,0
118,intersection,,0,0
119,intersection,,0,0
120,intersection,,0,0
121,intersection,,0,0
122,intersection,,0,0
123,intersection,,0,0
124,intersection,,0,0
125,intersection,,0,0
126,intersection,,0,0
127,intersection,,0,0
128,intersection,,0,0
129,intersection,,0,0
130,intersection,,0,0
131,intersection,,0,0
132,intersection,,0,0
133,intersection,,0,0
134,intersection,,0,0
135,intersection,,0,0
136,intersection,,0,0
137,intersection,,0,0
138,intersection,,0,0
139,intersection,,0,0
140,intersection,,0,0
141,intersection,,0,0
142,intersection,,0,0
143,intersection,,0,0
144,intersection,,0,0
145,intersection,,0,0
146,intersection,,0,0
147,intersection,,0,0
148,intersection,,0,0
149,intersection,,0,0
150,intersection,,0,0
151,intersection,,0,0
152,intersection,,0,0
153,intersection,,0,0
154,intersection,,0,0
155,intersection,,0,0
156,intersection,,0,0
157,intersection,,0,0
158,intersection,,0,0
159,intersection,,0,0
160,intersection,,0,0
161,intersection,,0,0
162,intersection,,0,0
163,intersection,,0,0
164,intersection,,0,0
165,intersection,,0,0
166,intersection,,0,0
167,intersection,,0,0
168,intersection,,0,0
169,intersection,,0,0
170,intersection,,0,0
171,intersection,,0,0
172,intersection,,0,0
173,intersection,,0,0
174,intersection,,0,0
175,intersection,,0,0
176,intersection,,0,0
177,intersection,,0,0
178,intersection,,0,0
179,intersection,,0,0
180,intersection,,0,0
181,intersection,,0,0
182,intersection,,0,0
183,intersection,,0,0
184,intersection,,0,0
185,intersection,,0,0
186,intersection,,0,0
187,intersection,,0,0
188,intersection,,0,0
189,intersection,,0,0
190,intersection,,0,0
191,intersection,,0,0
192,intersection,,0,0
193,intersection,,0,0
194,intersection,,0,0
195,intersection,,0,0
196,intersection,,0,0
197,intersection,,0,0
198,intersection,,0,0
199,intersection,,0,0
200,intersection,,0,0
201,intersection,,0,0
202,intersection,,0,0
203,intersection,,0,0
204,intersection,,0,0
205,intersection,,0,0
206,intersection,,0,0
207,intersection,,0,0
208,intersection,,0,0
209,intersection,,0,0
210,intersection,,0,0
211,intersection,,0,0
212,intersection,,0,0
213,intersection,,0,0
214,intersection,,0,0
215,intersection,,0,0
216,intersection,,0,0
217,intersection,,0,0
218,intersection,,0,0
219,intersection,,0,0
220,intersection,,0,0
221,intersection,,0,0
222,intersection,,0,0
223,intersection,,0,0
224,intersection,,0,0
225,intersection,,0,0
226,intersection,,0,0
227,intersection,,0,0
228,intersection,,0,0
229,intersection,,0,0
230,intersection,,0,0
231,intersection,,0,0
232,intersection,,0,0
233,intersection,,0,0
234,intersection,,0,0
235,intersection,,0,0
236,intersection,,0,0
237,intersection,,0,0
238,intersection,,0,0
239,intersection,,0,0
240,intersection,,0,0
241,intersection,,0,0
242,intersection,,0,0
243,intersection,,0,0
244,intersection,,0,0
245,intersection,,0,0
246,intersection,,0,0
247,intersection,,0,0
248,intersection,,0,0
249,intersection,,0,0
250,intersection,,0,0
251,intersection,,0,0
252,intersection,,0,0
253,intersection,,0,0
254,intersection,,0,0
255,intersection,,0,0
256,intersection,,0,0
257,intersection,,0,0
258,intersection,,0,0
259,intersection,,0,0
260,intersection,,0,0
261,intersection,,0,0
262,intersection,,0,0
263,intersection,,0,0
264,intersection,,0,0
265,intersection,,0,0
266,intersection,,0,0
267,intersection,,0,0
268,intersection,,0,0
269,intersection,,0,0
270,intersection,,0,0
271,intersection,,0,0
272,intersection,,0,0
273,intersection,,0,0
274,intersection,,0,0
275,intersection,,0,0
276,intersection,,0,0
277,intersection,,0,0
278,intersection,,0,0
279,intersection,,0,0
280,intersection,,0,0
281,intersection,,0,0
282,intersection,,0,0
283,intersection,,0,0
284,intersection,,0,0
285,intersection,,0,0
286,intersection,,0,0
287,intersection,,0,0
288,intersection,,0,0
289,intersection,,0,0
290,intersection,,0,0
291,intersection,,0,0
292,intersection,,0,0
293,intersection,,0,0
294,intersection,,0,0
295,intersection,,0,0
296,intersection,,0,0
297,intersection,,0,0
298,intersection,,0,0
299,intersection,,0,0
300,intersection,,0,0
301,intersection,,0,0
302,intersection,,0,0
303,intersection,,0,0
304,intersection,,0,0
305,intersection,,0,0
306,intersection,,0,0
307,intersection,,0,0
308,intersection,,0,0
309,intersection,,0,0
310,intersection,,0,0
311,intersection,,0,0
312,intersection,,0,0
313,intersection,,0,0
314,intersection,,0,0
315,intersection,,0,0
316,intersection,,0,0
317,intersection,,0,0
318,intersection,,0,0
319,intersection,,0,0
320,intersection,,0,0
321,intersection,,0,0
322,intersection,,0,0
323,intersection,,0,0
324,intersection,,0,0
325,intersection,,0,0
326,intersection,,0,0
327,intersection,,0,0
328,intersection,,0,0
329,intersection,,0,0
330,intersection,,0,0
331,intersection,,0,0
332,intersection,,0,0
333,intersection,,0,0
334,intersection,,0,0
335,intersection,,0,0
336,intersection,,0,0
337,intersection,,0,0
338,intersection,,0,0
339,intersection,,0,0
340,intersection,,0,0
341,intersection,,0,0
342,intersection,,0,0
343,intersection,,0,0
344,intersection,,0,0
345,intersection,,0,0
346,intersection,,0,0
347,intersection,,0,0
348,intersection,,0,0
349,intersection,,0,0
350,intersection,,0,0
351,intersection,,0,0
352,intersection,,0,0
353,intersection,,0,0
354,intersection,,0,0
355,intersection,,0,0
356,intersection,,0,0
357,intersection,,0,0
358,intersection,,0,0
359,intersection,,0,0
360,intersection,,0,0
361,intersection,,0,0
362,intersection,,0,0
363,intersection,,0,0
364,intersection,,0,0
365,intersection,,0,0
366,intersection,,0,0
367,intersection,,0,0
368,intersection,,0,0
369,intersection,,0,0
370,intersection,,0,0
371,intersection,,0,0
372,intersection,,0,0
373,intersection,,0,0
374,intersection,,0,0
375,intersection,,0,0
376,intersection,,0,0
377,intersection,,0,0
378,intersection,,0,0
379,intersection,,0,0
380,intersection,,0,0
381,intersection,,0,0
382,intersection,,0,0
383,intersection,,0,0
384,intersection,,0,0
385,intersection,,0,0
386,intersection,,0,0
387,intersection,,0,0
388,intersection,,0,0
389,intersection,,0,0
390,intersection,,0,0
391,intersection,,0,0
392,intersection,,0,0
393,intersection,,0,0
394,intersection,,0,0
395,intersection,,0,0
396,intersection,,0,0
397,intersection,,0,0
398,intersection,,0,0
399,intersection,,0,0
400,intersection,,0,0
401,intersection,,0,0
402,intersection,,0,0
403,intersection,,0,0
404,intersection,,0,0
405,intersection,,0,0
406,intersection,,0,0
407,intersection,,0,0
408,intersection,,0,0
409,intersection,,0,0
410,intersection,,0,0
411,intersection,,0,0
412,intersection,,0,0
413,intersection,,0,0
414,intersection,,0,0
415,intersection,,0,0
416,intersection,,0,0
