link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,2,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
2,2,1,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
3,1,9,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
4,9,1,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
5,2,3,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
6,3,2,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
7,2,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
8,10,2,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
9,3,4,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
10,4,3,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
11,3,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
12,11,3,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
13,4,5,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
14,5,4,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
15,4,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
16,12,4,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
17,5,6,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
18,6,5,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
19,5,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
20,13,5,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
21,6,7,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
22,7,6,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
23,6,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
24,14,6,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
25,7,8,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
26,8,7,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
27,7,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
28,15,7,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
29,8,16,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
30,16,8,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
31,9,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
32,10,9,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
33,9,17,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
34,17,9,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
35,10,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
36,11,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
37,10,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
38,18,10,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
39,11,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
40,12,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
41,11,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
42,19,11,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
43,12,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
44,13,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
45,12,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
46,20,12,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
47,13,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
48,14,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
49,13,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
50,21,13,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
51,14,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
52,15,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
53,14,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
54,22,14,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
55,15,16,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
56,16,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
57,15,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
58,23,15,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
59,16,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
60,24,16,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
61,17,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
62,18,17,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
63,17,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
64,25,17,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
65,18,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
66,19,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
67,18,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
68,26,18,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
69,19,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
70,20,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
71,19,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
72,27,19,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
73,20,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
74,21,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
75,20,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
76,28,20,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
77,21,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
78,22,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
79,21,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
80,29,21,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
81,22,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
82,23,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
83,22,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
84,30,22,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
85,23,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
86,24,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
87,23,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
88,31,23,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
89,24,32,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
90,32,24,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
91,25,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
92,26,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
93,25,33,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
94,33,25,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
95,26,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
96,27,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
97,26,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
98,34,26,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
99,27,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
100,28,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
101,27,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
102,35,27,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
103,28,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
104,29,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
105,28,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
106,36,28,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
107,29,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
108,30,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
109,29,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
110,37,29,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
111,30,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
112,31,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
113,30,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
114,38,30,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
115,31,32,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
116,32,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
117,31,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
118,39,31,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
119,32,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
120,40,32,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
121,33,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
122,34,33,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
123,33,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
124,41,33,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
125,34,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
126,35,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
127,34,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
128,42,34,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
129,35,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
130,36,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
131,35,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
132,43,35,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
133,36,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
134,37,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
135,36,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
136,44,36,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
137,37,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
138,38,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
139,37,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
140,45,37,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
141,38,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
142,39,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
143,38,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
144,46,38,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
145,39,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
146,40,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
147,39,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
148,47,39,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
149,40,48,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
150,48,40,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
151,41,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
152,42,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
153,41,49,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
154,49,41,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
155,42,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
156,43,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
157,42,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
158,50,42,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
159,43,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
160,44,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
161,43,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
162,51,43,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
163,44,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
164,45,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
165,44,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
166,52,44,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
167,45,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
168,46,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
169,45,53,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
170,53,45,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
171,46,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
172,47,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
173,46,54,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
174,54,46,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
175,47,48,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
176,48,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
177,47,55,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
178,55,47,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
179,48,56,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
180,56,48,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
181,49,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
182,50,49,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
183,49,57,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
184,57,49,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
185,50,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
186,51,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
187,50,58,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
188,58,50,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
189,51,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
190,52,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
191,51,59,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
192,59,51,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
193,52,53,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
194,53,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
195,52,60,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
196,60,52,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
197,53,54,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
198,54,53,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
199,53,61,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
200,61,53,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
201,54,55,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
202,55,54,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
203,54,62,arterial,1,1.0,1,1000.0,30,2.0,0.15,4.0,auto
