link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,2,arterial,1,1.0,1,1000.0,30,1.998095,0.15,4.0,auto
2,2,1,arterial,1,1.0,1,1000.0,30,1.998095,0.15,4.0,auto
3,1,21,arterial,1,1.0,1,1000.0,30,2.002391,0.15,4.0,auto
4,21,1,arterial,1,1.0,1,1000.0,30,2.002391,0.15,4.0,auto
5,2,3,arterial,1,1.0,1,1000.0,30,2.016968,0.15,4.0,auto
6,3,2,arterial,1,1.0,1,1000.0,30,2.016968,0.15,4.0,auto
7,2,22,arterial,1,1.0,1,1000.0,30,1.998626,0.15,4.0,auto
8,22,2,arterial,1,1.0,1,1000.0,30,1.998626,0.15,4.0,auto
9,3,4,arterial,1,1.0,1,1000.0,30,2.000314,0.15,4.0,auto
10,4,3,arterial,1,1.0,1,1000.0,30,2.000314,0.15,4.0,auto
11,3,23,arterial,1,1.0,1,1000.0,30,2.003495,0.15,4.0,auto
12,23,3,arterial,1,1.0,1,1000.0,30,2.003495,0.15,4.0,auto
13,4,5,arterial,1,1.0,1,1000.0,30,1.987386,0.15,4.0,auto
14,5,4,arterial,1,1.0,1,1000.0,30,1.987386,0.15,4.0,auto
15,4,24,arterial,1,1.0,1,1000.0,30,2.000476,0.15,4.0,auto
16,24,4,arterial,1,1.0,1,1000.0,30,2.000476,0.15,4.0,auto
17,5,6,arterial,1,1.0,1,1000.0,30,2.005195,0.15,4.0,auto
18,6,5,arterial,1,1.0,1,1000.0,30,2.005195,0.15,4.0,auto
19,5,25,arterial,1,1.0,1,1000.0,30,2.011719,0.15,4.0,auto
20,25,5,arterial,1,1.0,1,1000.0,30,2.011719,0.15,4.0,auto
21,6,7,arterial,1,1.0,1,1000.0,30,1.983765,0.15,4.0,auto
22,7,6,arterial,1,1.0,1,1000.0,30,1.983765,0.15,4.0,auto
23,6,26,arterial,1,1.0,1,1000.0,30,1.992136,0.15,4.0,auto
24,26,6,arterial,1,1.0,1,1000.0,30,1.992136,0.15,4.0,auto
25,7,8,arterial,1,1.0,1,1000.0,30,1.983627,0.15,4.0,auto
26,8,7,arterial,1,1.0,1,1000.0,30,1.983627,0.15,4.0,auto
27,7,27,arterial,1,1.0,1,1000.0,30,2.012386,0.15,4.0,auto
28,27,7,arterial,1,1.0,1,1000.0,30,2.012386,0.15,4.0,auto
29,8,9,arterial,1,1.0,1,1000.0,30,2.007738,0.15,4.0,auto
30,9,8,arterial,1,1.0,1,1000.0,30,2.007738,0.15,4.0,auto
31,8,28,arterial,1,1.0,1,1000.0,30,1.981675,0.15,4.0,auto
32,28,8,arterial,1,1.0,1,1000.0,30,1.981675,0.15,4.0,auto
33,9,10,arterial,1,1.0,1,1000.0,30,2.019288,0.15,4.0,auto
34,10,9,arterial,1,1.0,1,1000.0,30,2.019288,0.15,4.0,auto
35,9,29,arterial,1,1.0,1,1000.0,30,2.01859,0.15,4.0,auto
36,29,9,arterial,1,1.0,1,1000.0,30,2.01859,0.15,4.0,auto
37,10,30,arterial,1,1.0,1,1000.0,30,2.004623,0.15,4.0,auto
38,30,10,arterial,1,1.0,1,1000.0,30,2.004623,0.15,4.0,auto
39,11,12,arterial,1,1.0,1,1000.0,30,1.9863,0.15,4.0,auto
40,12,11,arterial,1,1.0,1,1000.0,30,1.9863,0.15,4.0,auto
41,11,31,arterial,1,1.0,1,1000.0,30,1.9806,0.15,4.0,auto
42,31,11,arterial,1,1.0,1,1000.0,30,1.9806,0.15,4.0,auto
43,12,13,arterial,1,1.0,1,1000.0,30,2.001135,0.15,4.0,auto
44,13,12,arterial,1,1.0,1,1000.0,30,2.001135,0.15,4.0,auto
45,12,32,arterial,1,1.0,1,1000.0,30,1.982382,0.15,4.0,auto
46,32,12,arterial,1,1.0,1,1000.0,30,1.982382,0.15,4.0,auto
47,13,14,arterial,1,1.0,1,1000.0,30,1.987608,0.15,4.0,auto
48,14,13,arterial,1,1.0,1,1000.0,30,1.987608,0.15,4.0,auto
49,13,33,arterial,1,1.0,1,1000.0,30,1.989678,0.15,4.0,auto
50,33,13,arterial,1,1.0,1,1000.0,30,1.989678,0.15,4.0,auto
51,14,15,arterial,1,1.0,1,1000.0,30,1.981203,0.15,4.0,auto
52,15,14,arterial,1,1.0,1,1000.0,30,1.981203,0.15,4.0,auto
53,14,34,arterial,1,1.0,1,1000.0,30,1.998557,0.15,4.0,auto
54,34,14,arterial,1,1.0,1,1000.0,30,1.998557,0.15,4.0,auto
55,15,16,arterial,1,1.0,1,1000.0,30,1.997621,0.15,4.0,auto
56,16,15,arterial,1,1.0,1,1000.0,30,1.997621,0.15,4.0,auto
57,15,35,arterial,1,1.0,1,1000.0,30,2.013697,0.15,4.0,auto
58,35,15,arterial,1,1.0,1,1000.0,30,2.013697,0.15,4.0,auto
59,16,17,arterial,1,1.0,1,1000.0,30,2.000765,0.15,4.0,auto
60,17,16,arterial,1,1.0,1,1000.0,30,2.000765,0.15,4.0,auto
61,16,36,arterial,1,1.0,1,1000.0,30,2.005612,0.15,4.0,auto
62,36,16,arterial,1,1.0,1,1000.0,30,2.005612,0.15,4.0,auto
63,17,18,arterial,1,1.0,1,1000.0,30,1.999991,0.15,4.0,auto
64,18,17,arterial,1,1.0,1,1000.0,30,1.999991,0.15,4.0,auto
65,17,37,arterial,1,1.0,1,1000.0,30,2.006498,0.15,4.0,auto
66,37,17,arterial,1,1.0,1,1000.0,30,2.006498,0.15,4.0,auto
67,18,19,arterial,1,1.0,1,1000.0,30,1.998293,0.15,4.0,auto
68,19,18,arterial,1,1.0,1,1000.0,30,1.998293,0.15,4.0,auto
69,18,38,arterial,1,1.0,1,1000.0,30,1.991127,0.15,4.0,auto
70,38,18,arterial,1,1.0,1,1000.0,30,1.991127,0.15,4.0,auto
71,19,20,arterial,1,1.0,1,1000.0,30,2.019906,0.15,4.0,auto
72,20,19,arterial,1,1.0,1,1000.0,30,2.019906,0.15,4.0,auto
73,19,39,arterial,1,1.0,1,1000.0,30,2.019828,0.15,4.0,auto
74,39,19,arterial,1,1.0,1,1000.0,30,2.019828,0.15,4.0,auto
75,20,40,arterial,1,1.0,1,1000.0,30,2.008312,0.15,4.0,auto
76,40,20,arterial,1,1.0,1,1000.0,30,2.008312,0.15,4.0,auto
77,21,22,arterial,1,1.0,1,1000.0,30,1.992611,0.15,4.0,auto
78,22,21,arterial,1,1.0,1,1000.0,30,1.992611,0.15,4.0,auto
79,21,41,arterial,1,1.0,1,1000.0,30,1.989187,0.15,4.0,auto
80,41,21,arterial,1,1.0,1,1000.0,30,1.989187,0.15,4.0,auto
81,22,23,arterial,1,1.0,1,1000.0,30,1.991562,0.15,4.0,auto
82,23,22,arterial,1,1.0,1,1000.0,30,1.991562,0.15,4.0,auto
83,22,42,arterial,1,1.0,1,1000.0,30,1.982809,0.15,4.0,auto
84,42,22,arterial,1,1.0,1,1000.0,30,1.982809,0.15,4.0,auto
85,23,24,arterial,1,1.0,1,1000.0,30,2.010652,0.15,4.0,auto
86,24,23,arterial,1,1.0,1,1000.0,30,2.010652,0.15,4.0,auto
87,23,43,arterial,1,1.0,1,1000.0,30,1.996016,0.15,4.0,auto
88,43,23,arterial,1,1.0,1,1000.0,30,1.996016,0.15,4.0,auto
89,24,25,arterial,1,1.0,1,1000.0,30,2.013863,0.15,4.0,auto
90,25,24,arterial,1,1.0,1,1000.0,30,2.013863,0.15,4.0,auto
91,24,44,arterial,1,1.0,1,1000.0,30,1.995461,0.15,4.0,auto
92,44,24,arterial,1,1.0,1,1000.0,30,1.995461,0.15,4.0,auto
93,25,26,arterial,1,1.0,1,1000.0,30,2.018322,0.15,4.0,auto
94,26,25,arterial,1,1.0,1,1000.0,30,2.018322,0.15,4.0,auto
95,25,45,arterial,1,1.0,1,1000.0,30,2.013892,0.15,4.0,auto
96,45,25,arterial,1,1.0,1,1000.0,30,2.013892,0.15,4.0,auto
97,26,27,arterial,1,1.0,1,1000.0,30,1.980022,0.15,4.0,auto
98,27,26,arterial,1,1.0,1,1000.0,30,1.980022,0.15,4.0,auto
99,26,46,arterial,1,1.0,1,1000.0,30,1.988389,0.15,4.0,auto
100,46,26,arterial,1,1.0,1,1000.0,30,1.988389,0.15,4.0,auto
101,27,28,arterial,1,1.0,1,1000.0,30,2.016411,0.15,4.0,auto
102,28,27,arterial,1,1.0,1,1000.0,30,2.016411,0.15,4.0,auto
103,27,47,arterial,1,1.0,1,1000.0,30,1.998799,0.15,4.0,auto
104,47,27,arterial,1,1.0,1,1000.0,30,1.998799,0.15,4.0,auto
105,28,29,arterial,1,1.0,1,1000.0,30,2.019214,0.15,4.0,auto
106,29,28,arterial,1,1.0,1,1000.0,30,2.019214,0.15,4.0,auto
