node_id,node_type,zone_id,x_coord,y_coord
10001,centroid,1,-0.4,0.4
10002,centroid,2,1,0.4
10003,centroid,3,2,0.4
10004,centroid,4,3,0.4
10005,centroid,5,4,0.4
10006,centroid,6,5,0.4
10007,centroid,7,6,0.4
10008,centroid,8,7,0.4
10009,centroid,9,8,0.4
10010,centroid,10,9,0.4
10011,centroid,11,10,0.4
10012,centroid,12,11,0.4
10013,centroid,13,12,0.4
10014,centroid,14,13,0.4
10015,centroid,15,14,0.4
10016,centroid,16,15,0.4
10017,centroid,17,16,0.4
10018,centroid,18,17,0.4
10019,centroid,19,18,0.4
10020,centroid,20,19.4,0.4
10021,centroid,21,-0.4,-1
10022,centroid,22,19.4,-1
10023,centroid,23,-0.4,-2
10024,centroid,24,19.4,-2
10025,centroid,25,-0.4,-3
10026,centroid,26,19.4,-3
10027,centroid,27,-0.4,-4
10028,centroid,28,19.4,-4
10029,centroid,29,-0.4,-5
10030,centroid,30,19.4,-5
10031,centroid,31,-0.4,-6
10032,centroid,32,19.4,-6
10033,centroid,33,-0.4,-7
10034,centroid,34,19.4,-7
10035,centroid,35,-0.4,-8
10036,centroid,36,19.4,-8
10037,centroid,37,-0.4,-9
10038,centroid,38,19.4,-9
10039,centroid,39,-0.4,-10
10040,centroid,40,19.4,-10
10041,centroid,41,-0.4,-11
10042,centroid,42,19.4,-11
10043,centroid,43,-0.4,-12
10044,centroid,44,19.4,-12
10045,centroid,45,-0.4,-13
10046,centroid,46,19.4,-13
10047,centroid,47,-0.4,-14
10048,centroid,48,19.4,-14
10049,centroid,49,-0.4,-15
10050,centroid,50,19.4,-15
10051,centroid,51,-0.4,-16
10052,centroid,52,19.4,-16
10053,centroid,53,-0.4,-17
10054,centroid,54,19.4,-17
10055,centroid,55,-0.4,-18
10056,centroid,56,19.4,-18
10057,centroid,57,-0.4,-19.4
10058,centroid,58,1,-19.4
10059,centroid,59,2,-19.4
10060,centroid,60,3,-19.4
10061,centroid,61,4,-19.4
10062,centroid,62,5,-19.4
10063,centroid,63,6,-19.4
10064,centroid,64,7,-19.4
10065,centroid,65,8,-19.4
10066,centroid,66,9,-19.4
10067,centroid,67,10,-19.4
10068,centroid,68,11,-19.4
10069,centroid,69,12,-19.4
10070,centroid,70,13,-19.4
10071,centroid,71,14,-19.4
10072,centroid,72,15,-19.4
10073,centroid,73,16,-19.4
10074,centroid,74,17,-19.4
10075,centroid,75,18,-19.4
10076,centroid,76,19.4,-19.4
1,intersection,,0,0
2,intersection,,1,0
3,intersection,,2,0
4,intersection,,3,0
5,intersection,,4,0
6,intersection,,5,0
7,intersection,,6,0
8,intersection,,7,0
9,intersection,,8,0
10,intersection,,9,0
11,intersection,,10,0
12,intersection,,11,0
13,intersection,,12,0
14,intersection,,13,0
15,intersection,,14,0
16,intersection,,15,0
17,intersection,,16,0
18,intersection,,17,0
19,intersection,,18,0
20,intersection,,19,0
21,intersection,,0,-1
22,intersection,,1,-1
23,intersection,,2,-1
24,intersection,,3,-1
25,intersection,,4,-1
26,intersection,,5,-1
27,intersection,,6,-1
28,intersection,,7,-1
29,intersection,,8,-1
30,intersection,,9,-1
31,intersection,,10,-1
32,intersection,,11,-1
33,intersection,,12,-1
34,intersection,,13,-1
35,intersection,,14,-1
36,intersection,,15,-1
37,intersection,,16,-1
38,intersection,,17,-1
39,intersection,,18,-1
40,intersection,,19,-1
41,intersection,,0,-2
42,intersection,,1,-2
43,intersection,,2,-2
44,intersection,,3,-2
45,intersection,,4,-2
46,intersection,,5,-2
47,intersection,,6,-2
48,intersection,,7,-2
49,intersection,,8,-2
50,intersection,,9,-2
51,intersection,,10,-2
52,intersection,,11,-2
53,intersection,,12,-2
54,intersection,,13,-2
55,intersection,,14,-2
56,intersection,,15,-2
57,intersection,,16,-2
58,intersection,,17,-2
59,intersection,,18,-2
60,intersection,,19,-2
61,intersection,,0,-3
62,intersection,,1,-3
63,intersection,,2,-3
64,intersection,,3,-3
65,intersection,,4,-3
66,intersection,,5,-3
67,intersection,,6,-3
68,intersection,,7,-3
69,intersection,,8,-3
70,intersection,,9,-3
71,intersection,,10,-3
72,intersection,,11,-3
73,intersection,,12,-3
74,intersection,,13,-3
75,intersection,,14,-3
76,intersection,,15,-3
77,intersection,,16,-3
78,intersection,,17,-3
79,intersection,,18,-3
80,intersection,,19,-3
81,intersection,,0,-4
82,intersection,,1,-4
83,intersection,,2,-4
84,intersection,,3,-4
85,intersection,,4,-4
86,intersection,,5,-4
87,intersection,,6,-4
88,intersection,,7,-4
89,intersection,,8,-4
90,intersection,,9,-4
91,intersection,,10,-4
92,intersection,,11,-4
93,intersection,,12,-4
94,intersection,,13,-4
95,intersection,,14,-4
96,intersection,,15,-4
97,intersection,,16,-4
98,intersection,,17,-4
99,intersection,,18,-4
100,intersection,,19,-4
101,intersection,,0,-5
102,intersection,,1,-5
103,intersection,,2,-5
104,intersection,,3,-5
105,intersection,,4,-5
106,intersection,,5,-5
107,intersection,,6,-5
108,intersection,,7,-5
109,intersection,,8,-5
110,intersection,,9,-5
111,intersection,,10,-5
112,intersection,,11,-5
113,intersection,,12,-5
114,intersection,,13,-5
115,intersection,,14,-5
116,intersection,,15,-5
117,intersection,,16,-5
118,intersection,,17,-5
119,intersection,,18,-5
120,intersection,,19,-5
121,intersection,,0,-6
122,intersection,,1,-6
123,intersection,,2,-6
124,intersection,,3,-6
125,intersection,,4,-6
126,intersection,,5,-6
127,intersection,,6,-6
128,intersection,,7,-6
129,intersection,,8,-6
130,intersection,,9,-6
131,intersection,,10,-6
132,intersection,,11,-6
133,intersection,,12,-6
134,intersection,,13,-6
135,intersection,,14,-6
136,intersection,,15,-6
137,intersection,,16,-6
138,intersection,,17,-6
139,intersection,,18,-6
140,intersection,,19,-6
141,intersection,,0,-7
142,intersection,,1,-7
143,intersection,,2,-7
144,intersection,,3,-7
145,intersection,,4,-7
146,intersection,,5,-7
147,intersection,,6,-7
148,intersection,,7,-7
149,intersection,,8,-7
150,intersection,,9,-7
151,intersection,,10,-7
152,intersection,,11,-7
153,intersection,,12,-7
154,intersection,,13,-7
155,intersection,,14,-7
156,intersection,,15,-7
157,intersection,,16,-7
158,intersection,,17,-7
159,intersection,,18,-7
160,intersection,,19,-7
161,intersection,,0,-8
162,intersection,,1,-8
163,intersection,,2,-8
164,intersection,,3,-8
165,intersection,,4,-8
166,intersection,,5,-8
167,intersection,,6,-8
168,intersection,,7,-8
169,intersection,,8,-8
170,intersection,,9,-8
171,intersection,,10,-8
172,intersection,,11,-8
173,intersection,,12,-8
174,intersection,,13,-8
175,intersection,,14,-8
176,intersection,,15,-8
177,intersection,,16,-8
178,intersection,,17,-8
179,intersection,,18,-8
180,intersection,,19,-8
181,intersection,,0,-9
182,intersection,,1,-9
183,intersection,,2,-9
184,intersection,,3,-9
185,intersection,,4,-9
186,intersection,,5,-9
187,intersection,,6,-9
188,intersection,,7,-9
189,intersection,,8,-9
190,intersection,,9,-9
191,intersection,,10,-9
192,intersection,,11,-9
193,intersection,,12,-9
194,intersection,,13,-9
195,intersection,,14,-9
196,intersection,,15,-9
197,intersection,,16,-9
198,intersection,,17,-9
199,intersection,,18,-9
200,intersection,,19,-9
201,intersection,,0,-10
202,intersection,,1,-10
203,intersection,,2,-10
204,intersection,,3,-10
205,intersection,,4,-10
206,intersection,,5,-10
207,intersection,,6,-10
208,intersection,,7,-10
209,intersection,,8,-10
210,intersection,,9,-10
211,intersection,,10,-10
212,intersection,,11,-10
213,intersection,,12,-10
214,intersection,,13,-10
215,intersection,,14,-10
216,intersection,,15,-10
217,intersection,,16,-10
218,intersection,,17,-10
219,intersection,,18,-10
220,intersection,,19,-10
221,intersection,,0,-11
222,intersection,,1,-11
223,intersection,,2,-11
224,intersection,,3,-11
225,intersection,,4,-11
226,intersection,,5,-11
227,intersection,,6,-11
228,intersection,,7,-11
229,intersection,,8,-11
230,intersection,,9,-11
231,intersection,,10,-11
232,intersection,,11,-11
233,intersection,,12,-11
234,intersection,,13,-11
235,intersection,,14,-11
236,intersection,,15,-11
237,intersection,,16,-11
238,intersection,,17,-11
239,intersection,,18,-11
240,intersection,,19,-11
241,intersection,,0,-12
242,intersection,,1,-12
243,intersection,,2,-12
244,intersection,,3,-12
245,intersection,,4,-12
246,intersection,,5,-12
247,intersection,,6,-12
248,intersection,,7,-12
249,intersection,,8,-12
250,intersection,,9,-12
251,intersection,,10,-12
252,intersection,,11,-12
253,intersection,,12,-12
254,intersection,,13,-12
255,intersection,,14,-12
256,intersection,,15,-12
257,intersection,,16,-12
258,intersection,,17,-12
259,intersection,,18,-12
260,intersection,,19,-12
261,intersection,,0,-13
262,intersection,,1,-13
263,intersection,,2,-13
264,intersection,,3,-13
265,intersection,,4,-13
266,intersection,,5,-13
267,intersection,,6,-13
268,intersection,,7,-13
269,intersection,,8,-13
270,intersection,,9,-13
271,intersection,,10,-13
272,intersection,,11,-13
273,intersection,,12,-13
274,intersection,,13,-13
275,intersection,,14,-13
276,intersection,,15,-13
277,intersection,,16,-13
278,intersection,,17,-13
279,intersection,,18,-13
280,intersection,,19,-13
281,intersection,,0,-14
282,intersection,,1,-14
283,intersection,,2,-14
284,intersection,,3,-14
285,intersection,,4,-14
286,intersection,,5,-14
287,intersection,,6,-14
288,intersection,,7,-14
289,intersection,,8,-14
290,intersection,,9,-14
291,intersection,,10,-14
292,intersection,,11,-14
293,intersection,,12,-14
294,intersection,,13,-14
295,intersection,,14,-14
296,intersection,,15,-14
297,intersection,,16,-14
298,intersection,,17,-14
299,intersection,,18,-14
300,intersection,,19,-14
301,intersection,,0,-15
302,intersection,,1,-15
303,intersection,,2,-15
304,intersection,,3,-15
305,intersection,,4,-15
306,intersection,,5,-15
307,intersection,,6,-15
308,intersection,,7,-15
309,intersection,,8,-15
310,intersection,,9,-15
311,intersection,,10,-15
312,intersection,,11,-15
313,intersection,,12,-15
314,intersection,,13,-15
315,intersection,,14,-15
316,intersection,,15,-15
317,intersection,,16,-15
318,intersection,,17,-15
319,intersection,,18,-15
320,intersection,,19,-15
321,intersection,,0,-16
322,intersection,,1,-16
323,intersection,,2,-16
324,intersection,,3,-16
325,intersection,,4,-16
326,intersection,,5,-16
327,intersection,,6,-16
328,intersection,,7,-16
329,intersection,,8,-16
330,intersection,,9,-16
331,intersection,,10,-16
332,intersection,,11,-16
333,intersection,,12,-16
334,intersection,,13,-16
335,intersection,,14,-16
336,intersection,,15,-16
