link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,3,arterial,1,16.106817,1,4938.061313,4044.14462369,0.238965,0.15,4.0,auto
2,3,1,arterial,1,16.057131,1,5254.12851,4009.321215,0.240297,0.15,4.0,auto
3,1,7,arterial,1,16.05874,1,7309.824721,4324.36347969,0.222813,0.15,4.0,auto
4,7,1,arterial,1,15.865263,1,7388.626964,4348.59334314,0.218902,0.15,4.0,auto
5,1,9,arterial,1,17.455401,1,1164.37484,2604.98564841,0.402046,0.15,4.0,auto
6,9,1,arterial,1,17.450099,1,1076.221509,2596.61856212,0.403219,0.15,4.0,auto
7,2,3,arterial,1,3.874725,1,885.069883,2172.90545087,0.106992,0.15,4.0,auto
8,3,2,arterial,1,3.975121,1,879.33766,2207.74640847,0.108032,0.15,4.0,auto
9,3,6,arterial,1,7.587822,1,5963.515309,4157.74865524,0.109499,0.15,4.0,auto
10,6,3,arterial,1,7.44745,1,6000,4150.34598059,0.107665,0.15,4.0,auto
11,3,7,arterial,1,11.592971,1,870.143949,1992.72974692,0.349058,0.15,4.0,auto
12,7,3,arterial,1,11.736039,1,987.279904,2029.54948048,0.346955,0.15,4.0,auto
13,4,6,arterial,1,3.509127,1,1397.463467,1373.32772386,0.153312,0.15,4.0,auto
14,6,4,arterial,1,3.509127,1,1032.23265,1388.44272403,0.151643,0.15,4.0,auto
15,4,8,arterial,1,6.269461,1,6680.104456,4207.9743607,0.089394,0.15,4.0,auto
16,8,4,arterial,1,6.412615,1,6223.710971,4229.35266508,0.090973,0.15,4.0,auto
17,5,10,arterial,1,10.449604,1,3970.233407,4151.6106476,0.15102,0.15,4.0,auto
18,10,5,arterial,1,10.554494,1,3954.624913,4258.73502848,0.148699,0.15,4.0,auto
19,5,11,arterial,1,11.677805,1,934.463935,1831.95623186,0.38247,0.15,4.0,auto
20,11,5,arterial,1,11.588228,1,882.819848,1855.37813713,0.374745,0.15,4.0,auto
21,6,8,arterial,1,2.959879,1,6000,4128.91146657,0.043012,0.15,4.0,auto
22,8,6,arterial,1,2.647408,1,6000,4108.33022967,0.038664,0.15,4.0,auto
23,6,13,arterial,1,11.650116,1,2232.228547,2468.27977796,0.283196,0.15,4.0,auto
24,13,6,arterial,1,11.522613,1,1834.137753,2474.3805788,0.279406,0.15,4.0,auto
25,6,17,arterial,1,12.288557,1,1370.884143,2020.66234204,0.364887,0.15,4.0,auto
26,17,6,arterial,1,12.326099,1,1245.94996,2046.55586641,0.361371,0.15,4.0,auto
27,7,9,arterial,1,4.074788,1,827.932876,2315.98806423,0.105565,0.15,4.0,auto
28,9,7,arterial,1,4.074788,1,825,2337.28745829,0.104603,0.15,4.0,auto
29,7,13,arterial,1,6.485868,1,5919.941039,4394.26913131,0.088559,0.15,4.0,auto
30,13,7,arterial,1,6.868068,1,8000,4443.00294343,0.092749,0.15,4.0,auto
31,8,11,arterial,1,5.919129,1,6000,4174.62344104,0.085073,0.15,4.0,auto
32,11,8,arterial,1,5.949186,1,6000,4190.40371905,0.085183,0.15,4.0,auto
33,8,16,arterial,1,12.635124,1,6441.70193,4265.78872146,0.177718,0.15,4.0,auto
34,16,8,arterial,1,12.54521,1,4445.01501,4257.52053214,0.176796,0.15,4.0,auto
35,9,12,arterial,1,5.229189,1,973.89264,2187.33505298,0.14344,0.15,4.0,auto
36,12,9,arterial,1,5.395143,1,970.976785,2269.28228927,0.142648,0.15,4.0,auto
37,9,13,arterial,1,2.987829,1,875,2798.55349839,0.064058,0.15,4.0,auto
38,13,9,arterial,1,3.036319,1,875,2798.88062682,0.06509,0.15,4.0,auto
39,10,11,arterial,1,1.839467,1,8000,4200.01598295,0.026278,0.15,4.0,auto
40,11,10,arterial,1,1.804264,1,8000,4139.96099277,0.026149,0.15,4.0,auto
41,10,18,arterial,1,10.528474,1,3900,4181.17365174,0.151084,0.15,4.0,auto
42,18,10,arterial,1,10.484211,1,2913.625342,4200.57334028,0.149754,0.15,4.0,auto
43,10,20,arterial,1,11.754735,1,5719.303943,4225.83913528,0.166898,0.15,4.0,auto
44,20,10,arterial,1,11.782103,1,6009.002354,4170.48369684,0.169507,0.15,4.0,auto
45,11,19,arterial,1,12.511216,1,1124.407633,1998.58084201,0.375603,0.15,4.0,auto
46,19,11,arterial,1,12.212523,1,1617.706447,1965.5506348,0.372797,0.15,4.0,auto
47,13,14,arterial,1,8.285083,1,4394.231889,3664.29051614,0.135662,0.15,4.0,auto
48,14,13,arterial,1,7.525413,1,4320.225018,3610.29200582,0.125066,0.15,4.0,auto
49,13,15,arterial,1,8.419362,1,1910.935331,1767.07204198,0.285875,0.15,4.0,auto
50,15,13,arterial,1,8.467007,1,2863.541072,1713.20606208,0.296532,0.15,4.0,auto
51,14,17,arterial,1,6.761203,1,5946.288757,4007.27206275,0.101234,0.15,4.0,auto
52,17,14,arterial,1,6.898849,1,4904.241929,3927.46209462,0.105394,0.15,4.0,auto
53,14,22,arterial,1,8.568056,1,2840.485893,3367.68178602,0.152652,0.15,4.0,auto
54,22,14,arterial,1,8.369572,1,2895.84662,3429.47312349,0.146429,0.15,4.0,auto
55,16,17,arterial,1,1.349797,1,6321.013829,3810.65355479,0.021253,0.15,4.0,auto
56,17,16,arterial,1,1.357842,1,4209.45379,3688.78565607,0.022086,0.15,4.0,auto
57,16,19,arterial,1,4.582719,1,6703.328686,3987.57363498,0.068955,0.15,4.0,auto
58,19,16,arterial,1,4.452518,1,7034.073767,3858.0001733,0.069246,0.15,4.0,auto
59,16,22,arterial,1,3.367288,1,4469.882549,4156.9746101,0.048602,0.15,4.0,auto
60,22,16,arterial,1,3.429105,1,7627.741159,4226.41893141,0.048681,0.15,4.0,auto
61,17,22,arterial,1,5.321009,1,1886.210086,1834.91505357,0.173992,0.15,4.0,auto
62,22,17,arterial,1,5.315025,1,1884.190009,1905.14068941,0.16739,0.15,4.0,auto
63,18,19,arterial,1,2.349796,1,6192.450268,4002.37778913,0.035226,0.15,4.0,auto
64,19,18,arterial,1,3.548771,1,6293.127608,3805.10847421,0.055958,0.15,4.0,auto
65,18,21,arterial,1,5.453573,1,8000,4134.36578432,0.079145,0.15,4.0,auto
66,21,18,arterial,1,5.457316,1,5449.818119,4111.54032572,0.079639,0.15,4.0,auto
67,19,22,arterial,1,5.818844,1,2023.075785,1918.79573296,0.181953,0.15,4.0,auto
68,22,19,arterial,1,5.791542,1,1606.326133,1954.93988782,0.177751,0.15,4.0,auto
69,20,21,arterial,1,16.461817,1,2644.724412,3306.49314738,0.298718,0.15,4.0,auto
70,21,20,arterial,1,15.442909,1,2416.390697,3302.08351301,0.280603,0.15,4.0,auto
71,20,30,arterial,1,13.283225,1,6000,4300.49480375,0.185326,0.15,4.0,auto
72,30,20,arterial,1,13.29571,1,6000,4257.53367632,0.187372,0.15,4.0,auto
73,20,58,arterial,1,12.263938,1,2479.370349,3917.21070872,0.187847,0.15,4.0,auto
74,58,20,arterial,1,12.556028,1,2630.412693,3952.95295463,0.190582,0.15,4.0,auto
75,21,22,arterial,1,6.798869,1,4493.711985,3867.93855782,0.105465,0.15,4.0,auto
76,22,21,arterial,1,6.721773,1,4495.928831,3869.09169401,0.104238,0.15,4.0,auto
77,21,23,arterial,1,4.525775,1,8000,4054.93004017,0.066967,0.15,4.0,auto
78,23,21,arterial,1,4.543421,1,8000,4119.52216883,0.066174,0.15,4.0,auto
