node_id,node_type,zone_id,x_coord,y_coord
10001,centroid,1,-0.4,0.4
10002,centroid,2,1,0.4
10003,centroid,3,2,0.4
10004,centroid,4,3,0.4
10005,centroid,5,4,0.4
10006,centroid,6,5,0.4
10007,centroid,7,6,0.4
10008,centroid,8,7,0.4
10009,centroid,9,8,0.4
10010,centroid,10,9,0.4
10011,centroid,11,10,0.4
10012,centroid,12,11.4,0.4
10013,centroid,13,-0.4,-1
10014,centroid,14,11.4,-1
10015,centroid,15,-0.4,-2
10016,centroid,16,11.4,-2
10017,centroid,17,-0.4,-3
10018,centroid,18,11.4,-3
10019,centroid,19,-0.4,-4
10020,centroid,20,11.4,-4
10021,centroid,21,-0.4,-5
10022,centroid,22,11.4,-5
10023,centroid,23,-0.4,-6
10024,centroid,24,11.4,-6
10025,centroid,25,-0.4,-7
10026,centroid,26,11.4,-7
10027,centroid,27,-0.4,-8
10028,centroid,28,11.4,-8
10029,centroid,29,-0.4,-9
10030,centroid,30,11.4,-9
10031,centroid,31,-0.4,-10
10032,centroid,32,11.4,-10
10033,centroid,33,-0.4,-11.4
10034,centroid,34,1,-11.4
10035,centroid,35,2,-11.4
10036,centroid,36,3,-11.4
10037,centroid,37,4,-11.4
10038,centroid,38,5,-11.4
10039,centroid,39,6,-11.4
10040,centroid,40,7,-11.4
10041,centroid,41,8,-11.4
10042,centroid,42,9,-11.4
10043,centroid,43,10,-11.4
10044,centroid,44,11.4,-11.4
1,intersection,,0,0
2,intersection,,1,0
3,intersection,,2,0
4,intersection,,3,0
5,intersection,,4,0
6,intersection,,5,0
7,intersection,,6,0
8,intersection,,7,0
9,intersection,,8,0
10,intersection,,9,0
11,intersection,,10,0
12,intersection,,11,0
13,intersection,,0,-1
14,intersection,,1,-1
15,intersection,,2,-1
16,intersection,,3,-1
17,intersection,,4,-1
18,intersection,,5,-1
19,intersection,,6,-1
20,intersection,,7,-1
21,intersection,,8,-1
22,intersection,,9,-1
23,intersection,,10,-1
24,intersection,,11,-1
25,intersection,,0,-2
26,intersection,,1,-2
27,intersection,,2,-2
28,intersection,,3,-2
29,intersection,,4,-2
30,intersection,,5,-2
31,intersection,,6,-2
32,intersection,,7,-2
33,intersection,,8,-2
34,intersection,,9,-2
35,intersection,,10,-2
36,intersection,,11,-2
37,intersection,,0,-3
38,intersection,,1,-3
39,intersection,,2,-3
40,intersection,,3,-3
41,intersection,,4,-3
42,intersection,,5,-3
43,intersection,,6,-3
44,intersection,,7,-3
45,intersection,,8,-3
46,intersection,,9,-3
47,intersection,,10,-3
48,intersection,,11,-3
49,intersection,,0,-4
50,intersection,,1,-4
51,intersection,,2,-4
52,intersection,,3,-4
53,intersection,,4,-4
54,intersection,,5,-4
55,intersection,,6,-4
56,intersection,,7,-4
57,intersection,,8,-4
58,intersection,,9,-4
59,intersection,,10,-4
60,intersection,,11,-4
61,intersection,,0,-5
62,intersection,,1,-5
63,intersection,,2,-5
64,intersection,,3,-5
65,intersection,,4,-5
66,intersection,,5,-5
67,intersection,,6,-5
68,intersection,,7,-5
69,intersection,,8,-5
70,intersection,,9,-5
71,intersection,,10,-5
72,intersection,,11,-5
73,intersection,,0,-6
74,intersection,,1,-6
75,intersection,,2,-6
76,intersection,,3,-6
77,intersection,,4,-6
78,intersection,,5,-6
79,intersection,,6,-6
80,intersection,,7,-6
81,intersection,,8,-6
82,intersection,,9,-6
83,intersection,,10,-6
84,intersection,,11,-6
85,intersection,,0,-7
86,intersection,,1,-7
87,intersection,,2,-7
88,intersection,,3,-7
89,intersection,,4,-7
90,intersection,,5,-7
91,intersection,,6,-7
92,intersection,,7,-7
93,intersection,,8,-7
94,intersection,,9,-7
95,intersection,,10,-7
96,intersection,,11,-7
97,intersection,,0,-8
98,intersection,,1,-8
99,intersection,,2,-8
100,intersection,,3,-8
101,intersection,,4,-8
102,intersection,,5,-8
103,intersection,,6,-8
104,intersection,,7,-8
105,intersection,,8,-8
106,intersection,,9,-8
107,intersection,,10,-8
108,intersection,,11,-8
109,intersection,,0,-9
110,intersection,,1,-9
111,intersection,,2,-9
112,intersection,,3,-9
113,intersection,,4,-9
114,intersection,,5,-9
115,intersection,,6,-9
116,intersection,,7,-9
117,intersection,,8,-9
118,intersection,,9,-9
119,intersection,,10,-9
120,intersection,,11,-9
121,intersection,,0,-10
122,intersection,,1,-10
123,intersection,,2,-10
124,intersection,,3,-10
125,intersection,,4,-10
126,intersection,,5,-10
127,intersection,,6,-10
128,intersection,,7,-10
129,intersection,,8,-10
130,intersection,,9,-10
131,intersection,,10,-10
132,intersection,,11,-10
133,intersection,,0,-11
134,intersection,,1,-11
135,intersection,,2,-11
136,intersection,,3,-11
137,intersection,,4,-11
138,intersection,,5,-11
139,intersection,,6,-11
140,intersection,,7,-11
141,intersection,,8,-11
142,intersection,,9,-11
143,intersection,,10,-11
144,intersection,,11,-11
