link_id,from_node_id,to_node_id,link_type,directed,length,lanes,capacity,free_speed,vdf_fftt,vdf_alpha,vdf_beta,allowed_uses
1,1,2,arterial,1,1.0,1,1000.0,30,1.992953,0.15,4.0,auto
2,2,1,arterial,1,1.0,1,1000.0,30,1.992953,0.15,4.0,auto
3,1,13,arterial,1,1.0,1,1000.0,30,1.986034,0.15,4.0,auto
4,13,1,arterial,1,1.0,1,1000.0,30,1.986034,0.15,4.0,auto
5,2,3,arterial,1,1.0,1,1000.0,30,2.006037,0.15,4.0,auto
6,3,2,arterial,1,1.0,1,1000.0,30,2.006037,0.15,4.0,auto
7,2,14,arterial,1,1.0,1,1000.0,30,1.982897,0.15,4.0,auto
8,14,2,arterial,1,1.0,1,1000.0,30,1.982897,0.15,4.0,auto
9,3,4,arterial,1,1.0,1,1000.0,30,2.001435,0.15,4.0,auto
10,4,3,arterial,1,1.0,1,1000.0,30,2.001435,0.15,4.0,auto
11,3,15,arterial,1,1.0,1,1000.0,30,1.994628,0.15,4.0,auto
12,15,3,arterial,1,1.0,1,1000.0,30,1.994628,0.15,4.0,auto
13,4,5,arterial,1,1.0,1,1000.0,30,1.98232,0.15,4.0,auto
14,5,4,arterial,1,1.0,1,1000.0,30,1.98232,0.15,4.0,auto
15,4,16,arterial,1,1.0,1,1000.0,30,2.000297,0.15,4.0,auto
16,16,4,arterial,1,1.0,1,1000.0,30,2.000297,0.15,4.0,auto
17,5,6,arterial,1,1.0,1,1000.0,30,1.9815,0.15,4.0,auto
18,6,5,arterial,1,1.0,1,1000.0,30,1.9815,0.15,4.0,auto
19,5,17,arterial,1,1.0,1,1000.0,30,1.997346,0.15,4.0,auto
20,17,5,arterial,1,1.0,1,1000.0,30,1.997346,0.15,4.0,auto
21,6,18,arterial,1,1.0,1,1000.0,30,1.983629,0.15,4.0,auto
22,18,6,arterial,1,1.0,1,1000.0,30,1.983629,0.15,4.0,auto
23,7,8,arterial,1,1.0,1,1000.0,30,1.996981,0.15,4.0,auto
24,8,7,arterial,1,1.0,1,1000.0,30,1.996981,0.15,4.0,auto
25,7,19,arterial,1,1.0,1,1000.0,30,2.013074,0.15,4.0,auto
26,19,7,arterial,1,1.0,1,1000.0,30,2.013074,0.15,4.0,auto
27,8,9,arterial,1,1.0,1,1000.0,30,1.984952,0.15,4.0,auto
28,9,8,arterial,1,1.0,1,1000.0,30,1.984952,0.15,4.0,auto
29,8,20,arterial,1,1.0,1,1000.0,30,1.98893,0.15,4.0,auto
30,20,8,arterial,1,1.0,1,1000.0,30,1.98893,0.15,4.0,auto
31,9,10,arterial,1,1.0,1,1000.0,30,2.005097,0.15,4.0,auto
32,10,9,arterial,1,1.0,1,1000.0,30,2.005097,0.15,4.0,auto
33,9,21,arterial,1,1.0,1,1000.0,30,2.017908,0.15,4.0,auto
34,21,9,arterial,1,1.0,1,1000.0,30,2.017908,0.15,4.0,auto
35,10,11,arterial,1,1.0,1,1000.0,30,2.003084,0.15,4.0,auto
36,11,10,arterial,1,1.0,1,1000.0,30,2.003084,0.15,4.0,auto
37,10,22,arterial,1,1.0,1,1000.0,30,1.995867,0.15,4.0,auto
38,22,10,arterial,1,1.0,1,1000.0,30,1.995867,0.15,4.0,auto
39,11,12,arterial,1,1.0,1,1000.0,30,2.01905,0.15,4.0,auto
40,12,11,arterial,1,1.0,1,1000.0,30,2.01905,0.15,4.0,auto
41,11,23,arterial,1,1.0,1,1000.0,30,1.981863,0.15,4.0,auto
42,23,11,arterial,1,1.0,1,1000.0,30,1.981863,0.15,4.0,auto
43,12,24,arterial,1,1.0,1,1000.0,30,1.991584,0.15,4.0,auto
44,24,12,arterial,1,1.0,1,1000.0,30,1.991584,0.15,4.0,auto
45,13,14,arterial,1,1.0,1,1000.0,30,1.98577,0.15,4.0,auto
46,14,13,arterial,1,1.0,1,1000.0,30,1.98577,0.15,4.0,auto
47,13,25,arterial,1,1.0,1,1000.0,30,1.984712,0.15,4.0,auto
48,25,13,arterial,1,1.0,1,1000.0,30,1.984712,0.15,4.0,auto
49,14,15,arterial,1,1.0,1,1000.0,30,1.992339,0.15,4.0,auto
50,15,14,arterial,1,1.0,1,1000.0,30,1.992339,0.15,4.0,auto
51,14,26,arterial,1,1.0,1,1000.0,30,2.012645,0.15,4.0,auto
52,26,14,arterial,1,1.0,1,1000.0,30,2.012645,0.15,4.0,auto
53,15,16,arterial,1,1.0,1,1000.0,30,1.987229,0.15,4.0,auto
54,16,15,arterial,1,1.0,1,1000.0,30,1.987229,0.15,4.0,auto
55,15,27,arterial,1,1.0,1,1000.0,30,2.003264,0.15,4.0,auto
56,27,15,arterial,1,1.0,1,1000.0,30,2.003264,0.15,4.0,auto
57,16,17,arterial,1,1.0,1,1000.0,30,2.005557,0.15,4.0,auto
58,17,16,arterial,1,1.0,1,1000.0,30,2.005557,0.15,4.0,auto
59,16,28,arterial,1,1.0,1,1000.0,30,1.994896,0.15,4.0,auto
60,28,16,arterial,1,1.0,1,1000.0,30,1.994896,0.15,4.0,auto
61,17,18,arterial,1,1.0,1,1000.0,30,2.00191,0.15,4.0,auto
62,18,17,arterial,1,1.0,1,1000.0,30,2.00191,0.15,4.0,auto
63,17,29,arterial,1,1.0,1,1000.0,30,1.982512,0.15,4.0,auto
64,29,17,arterial,1,1.0,1,1000.0,30,1.982512,0.15,4.0,auto
65,18,30,arterial,1,1.0,1,1000.0,30,1.988238,0.15,4.0,auto
66,30,18,arterial,1,1.0,1,1000.0,30,1.988238,0.15,4.0,auto
67,19,20,arterial,1,1.0,1,1000.0,30,2.007216,0.15,4.0,auto
68,20,19,arterial,1,1.0,1,1000.0,30,2.007216,0.15,4.0,auto
69,19,31,arterial,1,1.0,1,1000.0,30,1.997104,0.15,4.0,auto
70,31,19,arterial,1,1.0,1,1000.0,30,1.997104,0.15,4.0,auto
71,20,21,arterial,1,1.0,1,1000.0,30,1.992566,0.15,4.0,auto
72,21,20,arterial,1,1.0,1,1000.0,30,1.992566,0.15,4.0,auto
73,20,32,arterial,1,1.0,1,1000.0,30,2.003422,0.15,4.0,auto
74,32,20,arterial,1,1.0,1,1000.0,30,2.003422,0.15,4.0,auto
75,21,22,arterial,1,1.0,1,1000.0,30,1.998127,0.15,4.0,auto
76,22,21,arterial,1,1.0,1,1000.0,30,1.998127,0.15,4.0,auto
77,21,33,arterial,1,1.0,1,1000.0,30,1.991991,0.15,4.0,auto
78,33,21,arterial,1,1.0,1,1000.0,30,1.991991,0.15,4.0,auto
79,22,23,arterial,1,1.0,1,1000.0,30,2.011775,0.15,4.0,auto
80,23,22,arterial,1,1.0,1,1000.0,30,2.011775,0.15,4.0,auto
81,22,34,arterial,1,1.0,1,1000.0,30,2.00796,0.15,4.0,auto
82,34,22,arterial,1,1.0,1,1000.0,30,2.00796,0.15,4.0,auto
83,23,24,arterial,1,1.0,1,1000.0,30,1.989764,0.15,4.0,auto
84,24,23,arterial,1,1.0,1,1000.0,30,1.989764,0.15,4.0,auto
85,23,35,arterial,1,1.0,1,1000.0,30,2.002977,0.15,4.0,auto
86,35,23,arterial,1,1.0,1,1000.0,30,2.002977,0.15,4.0,auto
87,24,36,arterial,1,1.0,1,1000.0,30,2.015005,0.15,4.0,auto
88,36,24,arterial,1,1.0,1,1000.0,30,2.015005,0.15,4.0,auto
89,25,26,arterial,1,1.0,1,1000.0,30,2.009178,0.15,4.0,auto
90,26,25,arterial,1,1.0,1,1000.0,30,2.009178,0.15,4.0,auto
91,25,37,arterial,1,1.0,1,1000.0,30,1.991518,0.15,4.0,auto
92,37,25,arterial,1,1.0,1,1000.0,30,1.991518,0.15,4.0,auto
93,26,27,arterial,1,1.0,1,1000.0,30,2.019207,0.15,4.0,auto
94,27,26,arterial,1,1.0,1,1000.0,30,2.019207,0.15,4.0,auto
95,26,38,arterial,1,1.0,1,1000.0,30,1.984723,0.15,4.0,auto
96,38,26,arterial,1,1.0,1,1000.0,30,1.984723,0.15,4.0,auto
97,27,28,arterial,1,1.0,1,1000.0,30,1.996725,0.15,4.0,auto
98,28,27,arterial,1,1.0,1,1000.0,30,1.996725,0.15,4.0,auto
99,27,39,arterial,1,1.0,1,1000.0,30,2.010286,0.15,4.0,auto
100,39,27,arterial,1,1.0,1,1000.0,30,2.010286,0.15,4.0,auto
101,28,29,arterial,1,1.0,1,1000.0,30,1.986079,0.15,4.0,auto
102,29,28,arterial,1,1.0,1,1000.0,30,1.986079,0.15,4.0,auto
103,28,40,arterial,1,1.0,1,1000.0,30,1.999559,0.15,4.0,auto
104,40,28,arterial,1,1.0,1,1000.0,30,1.999559,0.15,4.0,auto
105,29,30,arterial,1,1.0,1,1000.0,30,1.981568,0.15,4.0,auto
106,30,29,arterial,1,1.0,1,1000.0,30,1.981568,0.15,4.0,auto
107,29,41,arterial,1,1.0,1,1000.0,30,2.006729,0.15,4.0,auto
108,41,29,arterial,1,1.0,1,1000.0,30,2.006729,0.15,4.0,auto
109,30,42,arterial,1,1.0,1,1000.0,30,2.002921,0.15,4.0,auto
110,42,30,arterial,1,1.0,1,1000.0,30,2.002921,0.15,4.0,auto
111,31,32,arterial,1,1.0,1,1000.0,30,2.015019,0.15,4.0,auto
