node_id,node_type,zone_id,x_coord,y_coord
1,centroid,1,0,0
2,centroid,2,0,0
3,centroid,3,0,0
4,centroid,4,0,0
5,centroid,5,0,0
6,centroid,6,0,0
7,centroid,7,0,0
8,centroid,8,0,0
9,centroid,9,0,0
10,centroid,10,0,0
11,centroid,11,0,0
12,centroid,12,0,0
13,centroid,13,0,0
14,centroid,14,0,0
15,centroid,15,0,0
16,centroid,16,0,0
17,centroid,17,0,0
18,centroid,18,0,0
19,centroid,19,0,0
20,centroid,20,0,0
21,centroid,21,0,0
22,centroid,22,0,0
23,centroid,23,0,0
24,centroid,24,0,0
25,centroid,25,0,0
26,centroid,26,0,0
27,centroid,27,0,0
28,centroid,28,0,0
29,centroid,29,0,0
30,centroid,30,0,0
31,centroid,31,0,0
32,centroid,32,0,0
33,centroid,33,0,0
34,centroid,34,0,0
35,centroid,35,0,0
36,centroid,36,0,0
37,centroid,37,0,0
38,centroid,38,0,0
39,centroid,39,0,0
40,centroid,40,0,0
41,centroid,41,0,0
42,centroid,42,0,0
43,centroid,43,0,0
44,centroid,44,0,0
45,centroid,45,0,0
46,centroid,46,0,0
47,centroid,47,0,0
48,centroid,48,0,0
49,centroid,49,0,0
50,centroid,50,0,0
51,centroid,51,0,0
52,centroid,52,0,0
53,centroid,53,0,0
54,centroid,54,0,0
55,centroid,55,0,0
56,centroid,56,0,0
57,centroid,57,0,0
58,centroid,58,0,0
59,centroid,59,0,0
60,centroid,60,0,0
61,centroid,61,0,0
62,centroid,62,0,0
63,centroid,63,0,0
64,centroid,64,0,0
65,centroid,65,0,0
66,centroid,66,0,0
67,centroid,67,0,0
68,centroid,68,0,0
69,centroid,69,0,0
70,centroid,70,0,0
71,centroid,71,0,0
72,centroid,72,0,0
73,centroid,73,0,0
74,centroid,74,0,0
75,centroid,75,0,0
76,centroid,76,0,0
77,centroid,77,0,0
78,centroid,78,0,0
79,centroid,79,0,0
80,centroid,80,0,0
81,centroid,81,0,0
82,centroid,82,0,0
83,centroid,83,0,0
84,centroid,84,0,0
85,centroid,85,0,0
86,centroid,86,0,0
87,centroid,87,0,0
88,centroid,88,0,0
89,centroid,89,0,0
90,centroid,90,0,0
91,centroid,91,0,0
92,centroid,92,0,0
93,centroid,93,0,0
94,centroid,94,0,0
95,centroid,95,0,0
96,centroid,96,0,0
97,centroid,97,0,0
98,centroid,98,0,0
99,centroid,99,0,0
100,centroid,100,0,0
101,centroid,101,0,0
102,centroid,102,0,0
103,centroid,103,0,0
104,centroid,104,0,0
105,centroid,105,0,0
106,centroid,106,0,0
107,centroid,107,0,0
108,centroid,108,0,0
109,centroid,109,0,0
110,centroid,110,0,0
111,centroid,111,0,0
112,centroid,112,0,0
113,centroid,113,0,0
114,centroid,114,0,0
115,centroid,115,0,0
116,centroid,116,0,0
117,centroid,117,0,0
118,centroid,118,0,0
119,centroid,119,0,0
120,centroid,120,0,0
121,centroid,121,0,0
122,centroid,122,0,0
123,centroid,123,0,0
124,centroid,124,0,0
125,centroid,125,0,0
126,centroid,126,0,0
127,centroid,127,0,0
128,centroid,128,0,0
129,centroid,129,0,0
130,centroid,130,0,0
131,centroid,131,0,0
132,centroid,132,0,0
133,centroid,133,0,0
134,centroid,134,0,0
135,centroid,135,0,0
136,centroid,136,0,0
137,centroid,137,0,0
138,centroid,138,0,0
139,centroid,139,0,0
140,centroid,140,0,0
141,centroid,141,0,0
142,centroid,142,0,0
143,centroid,143,0,0
144,centroid,144,0,0
145,centroid,145,0,0
146,centroid,146,0,0
147,centroid,147,0,0
148,centroid,148,0,0
149,centroid,149,0,0
150,centroid,150,0,0
151,centroid,151,0,0
152,centroid,152,0,0
153,centroid,153,0,0
154,centroid,154,0,0
155,centroid,155,0,0
156,centroid,156,0,0
157,centroid,157,0,0
158,centroid,158,0,0
159,centroid,159,0,0
160,centroid,160,0,0
161,centroid,161,0,0
162,centroid,162,0,0
163,centroid,163,0,0
164,centroid,164,0,0
165,centroid,165,0,0
166,centroid,166,0,0
167,centroid,167,0,0
168,centroid,168,0,0
169,centroid,169,0,0
170,centroid,170,0,0
171,centroid,171,0,0
172,centroid,172,0,0
173,centroid,173,0,0
174,centroid,174,0,0
175,centroid,175,0,0
176,centroid,176,0,0
177,centroid,177,0,0
178,centroid,178,0,0
179,centroid,179,0,0
180,centroid,180,0,0
181,centroid,181,0,0
182,centroid,182,0,0
183,centroid,183,0,0
184,centroid,184,0,0
185,centroid,185,0,0
186,centroid,186,0,0
187,centroid,187,0,0
188,centroid,188,0,0
189,centroid,189,0,0
190,centroid,190,0,0
191,centroid,191,0,0
192,centroid,192,0,0
193,centroid,193,0,0
194,centroid,194,0,0
195,centroid,195,0,0
196,centroid,196,0,0
197,centroid,197,0,0
198,centroid,198,0,0
199,centroid,199,0,0
200,centroid,200,0,0
201,centroid,201,0,0
202,centroid,202,0,0
203,centroid,203,0,0
204,centroid,204,0,0
205,centroid,205,0,0
206,centroid,206,0,0
207,centroid,207,0,0
208,centroid,208,0,0
209,centroid,209,0,0
210,centroid,210,0,0
211,centroid,211,0,0
212,centroid,212,0,0
213,centroid,213,0,0
214,centroid,214,0,0
215,centroid,215,0,0
216,centroid,216,0,0
217,centroid,217,0,0
218,centroid,218,0,0
219,centroid,219,0,0
220,centroid,220,0,0
221,centroid,221,0,0
222,centroid,222,0,0
223,centroid,223,0,0
224,centroid,224,0,0
225,centroid,225,0,0
226,centroid,226,0,0
227,centroid,227,0,0
228,centroid,228,0,0
229,centroid,229,0,0
230,centroid,230,0,0
231,centroid,231,0,0
232,centroid,232,0,0
233,centroid,233,0,0
234,centroid,234,0,0
235,centroid,235,0,0
236,centroid,236,0,0
237,centroid,237,0,0
238,centroid,238,0,0
239,centroid,239,0,0
240,centroid,240,0,0
241,centroid,241,0,0
242,centroid,242,0,0
243,centroid,243,0,0
244,centroid,244,0,0
245,centroid,245,0,0
246,centroid,246,0,0
247,centroid,247,0,0
248,centroid,248,0,0
249,centroid,249,0,0
250,centroid,250,0,0
251,centroid,251,0,0
252,centroid,252,0,0
253,centroid,253,0,0
254,centroid,254,0,0
255,centroid,255,0,0
256,centroid,256,0,0
257,centroid,257,0,0
258,centroid,258,0,0
259,centroid,259,0,0
260,centroid,260,0,0
261,centroid,261,0,0
262,centroid,262,0,0
263,centroid,263,0,0
264,centroid,264,0,0
265,centroid,265,0,0
266,centroid,266,0,0
267,centroid,267,0,0
268,centroid,268,0,0
269,centroid,269,0,0
270,centroid,270,0,0
271,centroid,271,0,0
272,centroid,272,0,0
273,centroid,273,0,0
274,centroid,274,0,0
275,centroid,275,0,0
276,centroid,276,0,0
277,centroid,277,0,0
278,centroid,278,0,0
279,centroid,279,0,0
280,centroid,280,0,0
281,centroid,281,0,0
282,centroid,282,0,0
283,centroid,283,0,0
284,centroid,284,0,0
285,centroid,285,0,0
286,centroid,286,0,0
287,centroid,287,0,0
288,centroid,288,0,0
289,centroid,289,0,0
290,centroid,290,0,0
291,centroid,291,0,0
292,centroid,292,0,0
293,centroid,293,0,0
294,centroid,294,0,0
295,centroid,295,0,0
296,centroid,296,0,0
297,centroid,297,0,0
298,centroid,298,0,0
299,centroid,299,0,0
300,centroid,300,0,0
301,centroid,301,0,0
302,centroid,302,0,0
303,centroid,303,0,0
304,centroid,304,0,0
305,centroid,305,0,0
306,centroid,306,0,0
307,centroid,307,0,0
308,centroid,308,0,0
309,centroid,309,0,0
310,centroid,310,0,0
311,centroid,311,0,0
312,centroid,312,0,0
313,centroid,313,0,0
314,centroid,314,0,0
315,centroid,315,0,0
316,centroid,316,0,0
317,centroid,317,0,0
318,centroid,318,0,0
319,centroid,319,0,0
320,centroid,320,0,0
321,centroid,321,0,0
322,centroid,322,0,0
323,centroid,323,0,0
324,centroid,324,0,0
325,centroid,325,0,0
326,centroid,326,0,0
327,centroid,327,0,0
328,centroid,328,0,0
329,centroid,329,0,0
330,centroid,330,0,0
331,centroid,331,0,0
332,centroid,332,0,0
333,centroid,333,0,0
334,centroid,334,0,0
335,centroid,335,0,0
336,centroid,336,0,0
337,centroid,337,0,0
338,centroid,338,0,0
339,centroid,339,0,0
340,centroid,340,0,0
341,centroid,341,0,0
342,centroid,342,0,0
343,centroid,343,0,0
344,centroid,344,0,0
345,centroid,345,0,0
346,centroid,346,0,0
347,centroid,347,0,0
348,centroid,348,0,0
349,centroid,349,0,0
350,centroid,350,0,0
351,centroid,351,0,0
352,centroid,352,0,0
353,centroid,353,0,0
354,centroid,354,0,0
355,centroid,355,0,0
356,centroid,356,0,0
357,centroid,357,0,0
358,centroid,358,0,0
359,centroid,359,0,0
360,centroid,360,0,0
361,centroid,361,0,0
362,centroid,362,0,0
363,centroid,363,0,0
364,centroid,364,0,0
365,centroid,365,0,0
366,centroid,366,0,0
367,centroid,367,0,0
368,centroid,368,0,0
369,centroid,369,0,0
370,centroid,370,0,0
371,centroid,371,0,0
372,centroid,372,0,0
373,centroid,373,0,0
374,centroid,374,0,0
375,centroid,375,0,0
376,centroid,376,0,0
377,centroid,377,0,0
378,centroid,378,0,0
379,centroid,379,0,0
380,centroid,380,0,0
381,centroid,381,0,0
382,centroid,382,0,0
383,centroid,383,0,0
384,centroid,384,0,0
385,centroid,385,0,0
386,centroid,386,0,0
387,centroid,387,0,0
388,intersection,,0,0
389,intersection,,0,0
390,intersection,,0,0
391,intersection,,0,0
392,intersection,,0,0
393,intersection,,0,0
394,intersection,,0,0
395,intersection,,0,0
396,intersection,,0,0
397,intersection,,0,0
398,intersection,,0,0
399,intersection,,0,0
400,intersection,,0,0
401,intersection,,0,0
402,intersection,,0,0
403,intersection,,0,0
404,intersection,,0,0
405,intersection,,0,0
406,intersection,,0,0
407,intersection,,0,0
408,intersection,,0,0
409,intersection,,0,0
410,intersection,,0,0
411,intersection,,0,0
412,intersection,,0,0
413,intersection,,0,0
414,intersection,,0,0
415,intersection,,0,0
416,intersection,,0,0
417,intersection,,0,0
418,intersection,,0,0
419,intersection,,0,0
420,intersection,,0,0
421,intersection,,0,0
422,intersection,,0,0
423,intersection,,0,0
424,intersection,,0,0
425,intersection,,0,0
426,intersection,,0,0
427,intersection,,0,0
428,intersection,,0,0
429,intersection,,0,0
430,intersection,,0,0
431,intersection,,0,0
432,intersection,,0,0
433,intersection,,0,0
434,intersection,,0,0
435,intersection,,0,0
436,intersection,,0,0
437,intersection,,0,0
438,intersection,,0,0
439,intersection,,0,0
440,intersection,,0,0
441,intersection,,0,0
442,intersection,,0,0
443,intersection,,0,0
444,intersection,,0,0
445,intersection,,0,0
446,intersection,,0,0
447,intersection,,0,0
448,intersection,,0,0
449,intersection,,0,0
450,intersection,,0,0
451,intersection,,0,0
452,intersection,,0,0
453,intersection,,0,0
454,intersection,,0,0
455,intersection,,0,0
456,intersection,,0,0
457,intersection,,0,0
458,intersection,,0,0
459,intersection,,0,0
460,intersection,,0,0
461,intersection,,0,0
462,intersection,,0,0
463,intersection,,0,0
464,intersection,,0,0
465,intersection,,0,0
466,intersection,,0,0
467,intersection,,0,0
468,intersection,,0,0
469,intersection,,0,0
470,intersection,,0,0
471,intersection,,0,0
472,intersection,,0,0
473,intersection,,0,0
474,intersection,,0,0
475,intersection,,0,0
476,intersection,,0,0
477,intersection,,0,0
478,intersection,,0,0
479,intersection,,0,0
480,intersection,,0,0
481,intersection,,0,0
482,intersection,,0,0
483,intersection,,0,0
484,intersection,,0,0
485,intersection,,0,0
486,intersection,,0,0
487,intersection,,0,0
488,intersection,,0,0
489,intersection,,0,0
490,intersection,,0,0
491,intersection,,0,0
492,intersection,,0,0
493,intersection,,0,0
494,intersection,,0,0
495,intersection,,0,0
496,intersection,,0,0
497,intersection,,0,0
498,intersection,,0,0
499,intersection,,0,0
500,intersection,,0,0
501,intersection,,0,0
502,intersection,,0,0
503,intersection,,0,0
504,intersection,,0,0
505,intersection,,0,0
506,intersection,,0,0
507,intersection,,0,0
508,intersection,,0,0
509,intersection,,0,0
510,intersection,,0,0
511,intersection,,0,0
512,intersection,,0,0
513,intersection,,0,0
514,intersection,,0,0
515,intersection,,0,0
516,intersection,,0,0
517,intersection,,0,0
518,intersection,,0,0
519,intersection,,0,0
520,intersection,,0,0
521,intersection,,0,0
522,intersection,,0,0
523,intersection,,0,0
524,intersection,,0,0
525,intersection,,0,0
526,intersection,,0,0
527,intersection,,0,0
528,intersection,,0,0
529,intersection,,0,0
530,intersection,,0,0
531,intersection,,0,0
532,intersection,,0,0
533,intersection,,0,0
534,intersection,,0,0
535,intersection,,0,0
536,intersection,,0,0
537,intersection,,0,0
538,intersection,,0,0
539,intersection,,0,0
540,intersection,,0,0
541,intersection,,0,0
542,intersection,,0,0
543,intersection,,0,0
544,intersection,,0,0
545,intersection,,0,0
546,intersection,,0,0
547,intersection,,0,0
548,intersection,,0,0
549,intersection,,0,0
550,intersection,,0,0
551,intersection,,0,0
552,intersection,,0,0
553,intersection,,0,0
554,intersection,,0,0
555,intersection,,0,0
556,intersection,,0,0
557,intersection,,0,0
558,intersection,,0,0
559,intersection,,0,0
560,intersection,,0,0
561,intersection,,0,0
562,intersection,,0,0
563,intersection,,0,0
564,intersection,,0,0
565,intersection,,0,0
566,intersection,,0,0
567,intersection,,0,0
568,intersection,,0,0
569,intersection,,0,0
570,intersection,,0,0
571,intersection,,0,0
572,intersection,,0,0
573,intersection,,0,0
574,intersection,,0,0
575,intersection,,0,0
576,intersection,,0,0
577,intersection,,0,0
578,intersection,,0,0
579,intersection,,0,0
580,intersection,,0,0
581,intersection,,0,0
582,intersection,,0,0
583,intersection,,0,0
584,intersection,,0,0
585,intersection,,0,0
586,intersection,,0,0
587,intersection,,0,0
