node_id,node_type,zone_id,x_coord,y_coord
10001,centroid,1,-0.4,0.4
10002,centroid,2,1,0.4
10003,centroid,3,2,0.4
10004,centroid,4,3,0.4
10005,centroid,5,4,0.4
10006,centroid,6,5,0.4
10007,centroid,7,6,0.4
10008,centroid,8,7,0.4
10009,centroid,9,8,0.4
10010,centroid,10,9,0.4
10011,centroid,11,10,0.4
10012,centroid,12,11,0.4
10013,centroid,13,12,0.4
10014,centroid,14,13,0.4
10015,centroid,15,14,0.4
10016,centroid,16,15,0.4
10017,centroid,17,16,0.4
10018,centroid,18,17,0.4
10019,centroid,19,18,0.4
10020,centroid,20,19,0.4
10021,centroid,21,20,0.4
10022,centroid,22,21,0.4
10023,centroid,23,22,0.4
10024,centroid,24,23,0.4
10025,centroid,25,24,0.4
10026,centroid,26,25,0.4
10027,centroid,27,26,0.4
10028,centroid,28,27,0.4
10029,centroid,29,28,0.4
10030,centroid,30,29,0.4
10031,centroid,31,30,0.4
10032,centroid,32,31,0.4
10033,centroid,33,32,0.4
10034,centroid,34,33,0.4
10035,centroid,35,34,0.4
10036,centroid,36,35,0.4
10037,centroid,37,36,0.4
10038,centroid,38,37,0.4
10039,centroid,39,38,0.4
10040,centroid,40,39.4,0.4
10041,centroid,41,-0.4,-1
10042,centroid,42,39.4,-1
10043,centroid,43,-0.4,-2
10044,centroid,44,39.4,-2
10045,centroid,45,-0.4,-3
10046,centroid,46,39.4,-3
10047,centroid,47,-0.4,-4
10048,centroid,48,39.4,-4
10049,centroid,49,-0.4,-5
10050,centroid,50,39.4,-5
10051,centroid,51,-0.4,-6
10052,centroid,52,39.4,-6
10053,centroid,53,-0.4,-7
10054,centroid,54,39.4,-7
10055,centroid,55,-0.4,-8
10056,centroid,56,39.4,-8
10057,centroid,57,-0.4,-9
10058,centroid,58,39.4,-9
10059,centroid,59,-0.4,-10
10060,centroid,60,39.4,-10
10061,centroid,61,-0.4,-11
10062,centroid,62,39.4,-11
10063,centroid,63,-0.4,-12
10064,centroid,64,39.4,-12
10065,centroid,65,-0.4,-13
10066,centroid,66,39.4,-13
10067,centroid,67,-0.4,-14
10068,centroid,68,39.4,-14
10069,centroid,69,-0.4,-15
10070,centroid,70,39.4,-15
10071,centroid,71,-0.4,-16
10072,centroid,72,39.4,-16
10073,centroid,73,-0.4,-17
10074,centroid,74,39.4,-17
10075,centroid,75,-0.4,-18
10076,centroid,76,39.4,-18
10077,centroid,77,-0.4,-19
10078,centroid,78,39.4,-19
10079,centroid,79,-0.4,-20
10080,centroid,80,39.4,-20
10081,centroid,81,-0.4,-21
10082,centroid,82,39.4,-21
10083,centroid,83,-0.4,-22
10084,centroid,84,39.4,-22
10085,centroid,85,-0.4,-23
10086,centroid,86,39.4,-23
10087,centroid,87,-0.4,-24
10088,centroid,88,39.4,-24
10089,centroid,89,-0.4,-25
10090,centroid,90,39.4,-25
10091,centroid,91,-0.4,-26
10092,centroid,92,39.4,-26
10093,centroid,93,-0.4,-27
10094,centroid,94,39.4,-27
10095,centroid,95,-0.4,-28
10096,centroid,96,39.4,-28
10097,centroid,97,-0.4,-29
10098,centroid,98,39.4,-29
10099,centroid,99,-0.4,-30
10100,centroid,100,39.4,-30
10101,centroid,101,-0.4,-31
10102,centroid,102,39.4,-31
10103,centroid,103,-0.4,-32
10104,centroid,104,39.4,-32
10105,centroid,105,-0.4,-33
10106,centroid,106,39.4,-33
10107,centroid,107,-0.4,-34
10108,centroid,108,39.4,-34
10109,centroid,109,-0.4,-35
10110,centroid,110,39.4,-35
10111,centroid,111,-0.4,-36
10112,centroid,112,39.4,-36
10113,centroid,113,-0.4,-37
10114,centroid,114,39.4,-37
10115,centroid,115,-0.4,-38
10116,centroid,116,39.4,-38
10117,centroid,117,-0.4,-39.4
10118,centroid,118,1,-39.4
10119,centroid,119,2,-39.4
10120,centroid,120,3,-39.4
10121,centroid,121,4,-39.4
10122,centroid,122,5,-39.4
10123,centroid,123,6,-39.4
10124,centroid,124,7,-39.4
10125,centroid,125,8,-39.4
10126,centroid,126,9,-39.4
10127,centroid,127,10,-39.4
10128,centroid,128,11,-39.4
10129,centroid,129,12,-39.4
10130,centroid,130,13,-39.4
10131,centroid,131,14,-39.4
10132,centroid,132,15,-39.4
10133,centroid,133,16,-39.4
10134,centroid,134,17,-39.4
10135,centroid,135,18,-39.4
10136,centroid,136,19,-39.4
10137,centroid,137,20,-39.4
10138,centroid,138,21,-39.4
10139,centroid,139,22,-39.4
10140,centroid,140,23,-39.4
10141,centroid,141,24,-39.4
10142,centroid,142,25,-39.4
10143,centroid,143,26,-39.4
10144,centroid,144,27,-39.4
10145,centroid,145,28,-39.4
10146,centroid,146,29,-39.4
10147,centroid,147,30,-39.4
10148,centroid,148,31,-39.4
10149,centroid,149,32,-39.4
10150,centroid,150,33,-39.4
10151,centroid,151,34,-39.4
10152,centroid,152,35,-39.4
10153,centroid,153,36,-39.4
10154,centroid,154,37,-39.4
10155,centroid,155,38,-39.4
10156,centroid,156,39.4,-39.4
1,intersection,,0,0
2,intersection,,1,0
3,intersection,,2,0
4,intersection,,3,0
5,intersection,,4,0
6,intersection,,5,0
7,intersection,,6,0
8,intersection,,7,0
9,intersection,,8,0
10,intersection,,9,0
11,intersection,,10,0
12,intersection,,11,0
13,intersection,,12,0
14,intersection,,13,0
15,intersection,,14,0
16,intersection,,15,0
17,intersection,,16,0
18,intersection,,17,0
19,intersection,,18,0
20,intersection,,19,0
21,intersection,,20,0
22,intersection,,21,0
23,intersection,,22,0
24,intersection,,23,0
25,intersection,,24,0
26,intersection,,25,0
27,intersection,,26,0
28,intersection,,27,0
29,intersection,,28,0
30,intersection,,29,0
31,intersection,,30,0
32,intersection,,31,0
33,intersection,,32,0
34,intersection,,33,0
35,intersection,,34,0
36,intersection,,35,0
37,intersection,,36,0
38,intersection,,37,0
39,intersection,,38,0
40,intersection,,39,0
41,intersection,,0,-1
42,intersection,,1,-1
43,intersection,,2,-1
44,intersection,,3,-1
45,intersection,,4,-1
46,intersection,,5,-1
47,intersection,,6,-1
48,intersection,,7,-1
49,intersection,,8,-1
50,intersection,,9,-1
51,intersection,,10,-1
52,intersection,,11,-1
53,intersection,,12,-1
54,intersection,,13,-1
55,intersection,,14,-1
56,intersection,,15,-1
57,intersection,,16,-1
58,intersection,,17,-1
59,intersection,,18,-1
60,intersection,,19,-1
61,intersection,,20,-1
62,intersection,,21,-1
63,intersection,,22,-1
64,intersection,,23,-1
65,intersection,,24,-1
66,intersection,,25,-1
67,intersection,,26,-1
68,intersection,,27,-1
69,intersection,,28,-1
70,intersection,,29,-1
71,intersection,,30,-1
72,intersection,,31,-1
73,intersection,,32,-1
74,intersection,,33,-1
75,intersection,,34,-1
76,intersection,,35,-1
77,intersection,,36,-1
78,intersection,,37,-1
79,intersection,,38,-1
80,intersection,,39,-1
81,intersection,,0,-2
82,intersection,,1,-2
83,intersection,,2,-2
84,intersection,,3,-2
85,intersection,,4,-2
86,intersection,,5,-2
87,intersection,,6,-2
88,intersection,,7,-2
89,intersection,,8,-2
90,intersection,,9,-2
91,intersection,,10,-2
92,intersection,,11,-2
93,intersection,,12,-2
94,intersection,,13,-2
95,intersection,,14,-2
96,intersection,,15,-2
97,intersection,,16,-2
98,intersection,,17,-2
99,intersection,,18,-2
100,intersection,,19,-2
101,intersection,,20,-2
102,intersection,,21,-2
103,intersection,,22,-2
104,intersection,,23,-2
105,intersection,,24,-2
106,intersection,,25,-2
107,intersection,,26,-2
108,intersection,,27,-2
109,intersection,,28,-2
110,intersection,,29,-2
111,intersection,,30,-2
112,intersection,,31,-2
113,intersection,,32,-2
114,intersection,,33,-2
115,intersection,,34,-2
116,intersection,,35,-2
117,intersection,,36,-2
118,intersection,,37,-2
119,intersection,,38,-2
120,intersection,,39,-2
121,intersection,,0,-3
122,intersection,,1,-3
123,intersection,,2,-3
124,intersection,,3,-3
125,intersection,,4,-3
126,intersection,,5,-3
127,intersection,,6,-3
128,intersection,,7,-3
129,intersection,,8,-3
130,intersection,,9,-3
131,intersection,,10,-3
132,intersection,,11,-3
133,intersection,,12,-3
134,intersection,,13,-3
135,intersection,,14,-3
136,intersection,,15,-3
137,intersection,,16,-3
138,intersection,,17,-3
139,intersection,,18,-3
140,intersection,,19,-3
141,intersection,,20,-3
142,intersection,,21,-3
143,intersection,,22,-3
144,intersection,,23,-3
145,intersection,,24,-3
146,intersection,,25,-3
147,intersection,,26,-3
148,intersection,,27,-3
149,intersection,,28,-3
150,intersection,,29,-3
151,intersection,,30,-3
152,intersection,,31,-3
153,intersection,,32,-3
154,intersection,,33,-3
155,intersection,,34,-3
156,intersection,,35,-3
157,intersection,,36,-3
158,intersection,,37,-3
159,intersection,,38,-3
160,intersection,,39,-3
161,intersection,,0,-4
162,intersection,,1,-4
163,intersection,,2,-4
164,intersection,,3,-4
165,intersection,,4,-4
166,intersection,,5,-4
167,intersection,,6,-4
168,intersection,,7,-4
169,intersection,,8,-4
170,intersection,,9,-4
171,intersection,,10,-4
172,intersection,,11,-4
173,intersection,,12,-4
174,intersection,,13,-4
175,intersection,,14,-4
176,intersection,,15,-4
177,intersection,,16,-4
178,intersection,,17,-4
179,intersection,,18,-4
180,intersection,,19,-4
181,intersection,,20,-4
182,intersection,,21,-4
183,intersection,,22,-4
184,intersection,,23,-4
185,intersection,,24,-4
186,intersection,,25,-4
187,intersection,,26,-4
188,intersection,,27,-4
189,intersection,,28,-4
190,intersection,,29,-4
191,intersection,,30,-4
192,intersection,,31,-4
193,intersection,,32,-4
194,intersection,,33,-4
195,intersection,,34,-4
196,intersection,,35,-4
197,intersection,,36,-4
198,intersection,,37,-4
199,intersection,,38,-4
200,intersection,,39,-4
201,intersection,,0,-5
202,intersection,,1,-5
203,intersection,,2,-5
204,intersection,,3,-5
205,intersection,,4,-5
206,intersection,,5,-5
207,intersection,,6,-5
208,intersection,,7,-5
209,intersection,,8,-5
210,intersection,,9,-5
211,intersection,,10,-5
212,intersection,,11,-5
213,intersection,,12,-5
214,intersection,,13,-5
215,intersection,,14,-5
216,intersection,,15,-5
217,intersection,,16,-5
218,intersection,,17,-5
219,intersection,,18,-5
220,intersection,,19,-5
221,intersection,,20,-5
222,intersection,,21,-5
223,intersection,,22,-5
224,intersection,,23,-5
225,intersection,,24,-5
226,intersection,,25,-5
227,intersection,,26,-5
228,intersection,,27,-5
229,intersection,,28,-5
230,intersection,,29,-5
231,intersection,,30,-5
