node_id,node_type,zone_id,x_coord,y_coord
10001,centroid,1,-0.4,0.4
10002,centroid,2,1,0.4
10003,centroid,3,2,0.4
10004,centroid,4,3,0.4
10005,centroid,5,4,0.4
10006,centroid,6,5,0.4
10007,centroid,7,6,0.4
10008,centroid,8,7,0.4
10009,centroid,9,8,0.4
10010,centroid,10,9.4,0.4
10011,centroid,11,-0.4,-1
10012,centroid,12,9.4,-1
10013,centroid,13,-0.4,-2
10014,centroid,14,9.4,-2
10015,centroid,15,-0.4,-3
10016,centroid,16,9.4,-3
10017,centroid,17,-0.4,-4
10018,centroid,18,9.4,-4
10019,centroid,19,-0.4,-5
10020,centroid,20,9.4,-5
10021,centroid,21,-0.4,-6
10022,centroid,22,9.4,-6
10023,centroid,23,-0.4,-7
10024,centroid,24,9.4,-7
10025,centroid,25,-0.4,-8
10026,centroid,26,9.4,-8
10027,centroid,27,-0.4,-9.4
10028,centroid,28,1,-9.4
10029,centroid,29,2,-9.4
10030,centroid,30,3,-9.4
10031,centroid,31,4,-9.4
10032,centroid,32,5,-9.4
10033,centroid,33,6,-9.4
10034,centroid,34,7,-9.4
10035,centroid,35,8,-9.4
10036,centroid,36,9.4,-9.4
1,intersection,,0,0
2,intersection,,1,0
3,intersection,,2,0
4,intersection,,3,0
5,intersection,,4,0
6,intersection,,5,0
7,intersection,,6,0
8,intersection,,7,0
9,intersection,,8,0
10,intersection,,9,0
11,intersection,,0,-1
12,intersection,,1,-1
13,intersection,,2,-1
14,intersection,,3,-1
15,intersection,,4,-1
16,intersection,,5,-1
17,intersection,,6,-1
18,intersection,,7,-1
19,intersection,,8,-1
20,intersection,,9,-1
21,intersection,,0,-2
22,intersection,,1,-2
23,intersection,,2,-2
24,intersection,,3,-2
25,intersection,,4,-2
26,intersection,,5,-2
27,intersection,,6,-2
28,intersection,,7,-2
29,intersection,,8,-2
30,intersection,,9,-2
31,intersection,,0,-3
32,intersection,,1,-3
33,intersection,,2,-3
34,intersection,,3,-3
35,intersection,,4,-3
36,intersection,,5,-3
37,intersection,,6,-3
38,intersection,,7,-3
39,intersection,,8,-3
40,intersection,,9,-3
41,intersection,,0,-4
42,intersection,,1,-4
43,intersection,,2,-4
44,intersection,,3,-4
45,intersection,,4,-4
46,intersection,,5,-4
47,intersection,,6,-4
48,intersection,,7,-4
49,intersection,,8,-4
50,intersection,,9,-4
51,intersection,,0,-5
52,intersection,,1,-5
53,intersection,,2,-5
54,intersection,,3,-5
55,intersection,,4,-5
56,intersection,,5,-5
57,intersection,,6,-5
58,intersection,,7,-5
59,intersection,,8,-5
60,intersection,,9,-5
61,intersection,,0,-6
62,intersection,,1,-6
63,intersection,,2,-6
64,intersection,,3,-6
65,intersection,,4,-6
66,intersection,,5,-6
67,intersection,,6,-6
68,intersection,,7,-6
69,intersection,,8,-6
70,intersection,,9,-6
71,intersection,,0,-7
72,intersection,,1,-7
73,intersection,,2,-7
74,intersection,,3,-7
75,intersection,,4,-7
76,intersection,,5,-7
77,intersection,,6,-7
78,intersection,,7,-7
79,intersection,,8,-7
80,intersection,,9,-7
81,intersection,,0,-8
82,intersection,,1,-8
83,intersection,,2,-8
84,intersection,,3,-8
85,intersection,,4,-8
86,intersection,,5,-8
87,intersection,,6,-8
88,intersection,,7,-8
89,intersection,,8,-8
90,intersection,,9,-8
91,intersection,,0,-9
92,intersection,,1,-9
93,intersection,,2,-9
94,intersection,,3,-9
95,intersection,,4,-9
96,intersection,,5,-9
97,intersection,,6,-9
98,intersection,,7,-9
99,intersection,,8,-9
100,intersection,,9,-9
