node_id,node_type,zone_id,x_coord,y_coord
10001,centroid,1,-0.4,0.4
10002,centroid,2,1,0.4
10003,centroid,3,2,0.4
10004,centroid,4,3,0.4
10005,centroid,5,4,0.4
10006,centroid,6,5,0.4
10007,centroid,7,6,0.4
10008,centroid,8,7,0.4
10009,centroid,9,8,0.4
10010,centroid,10,9,0.4
10011,centroid,11,10,0.4
10012,centroid,12,11,0.4
10013,centroid,13,12,0.4
10014,centroid,14,13,0.4
10015,centroid,15,14,0.4
10016,centroid,16,15,0.4
10017,centroid,17,16,0.4
10018,centroid,18,17,0.4
10019,centroid,19,18,0.4
10020,centroid,20,19,0.4
10021,centroid,21,20,0.4
10022,centroid,22,21,0.4
10023,centroid,23,22,0.4
10024,centroid,24,23.4,0.4
10025,centroid,25,-0.4,-1
10026,centroid,26,23.4,-1
10027,centroid,27,-0.4,-2
10028,centroid,28,23.4,-2
10029,centroid,29,-0.4,-3
10030,centroid,30,23.4,-3
10031,centroid,31,-0.4,-4
10032,centroid,32,23.4,-4
10033,centroid,33,-0.4,-5
10034,centroid,34,23.4,-5
10035,centroid,35,-0.4,-6
10036,centroid,36,23.4,-6
10037,centroid,37,-0.4,-7
10038,centroid,38,23.4,-7
10039,centroid,39,-0.4,-8
10040,centroid,40,23.4,-8
10041,centroid,41,-0.4,-9
10042,centroid,42,23.4,-9
10043,centroid,43,-0.4,-10
10044,centroid,44,23.4,-10
10045,centroid,45,-0.4,-11
10046,centroid,46,23.4,-11
10047,centroid,47,-0.4,-12
10048,centroid,48,23.4,-12
10049,centroid,49,-0.4,-13
10050,centroid,50,23.4,-13
10051,centroid,51,-0.4,-14
10052,centroid,52,23.4,-14
10053,centroid,53,-0.4,-15
10054,centroid,54,23.4,-15
10055,centroid,55,-0.4,-16
10056,centroid,56,23.4,-16
10057,centroid,57,-0.4,-17
10058,centroid,58,23.4,-17
10059,centroid,59,-0.4,-18
10060,centroid,60,23.4,-18
10061,centroid,61,-0.4,-19
10062,centroid,62,23.4,-19
10063,centroid,63,-0.4,-20
10064,centroid,64,23.4,-20
10065,centroid,65,-0.4,-21
10066,centroid,66,23.4,-21
10067,centroid,67,-0.4,-22
10068,centroid,68,23.4,-22
10069,centroid,69,-0.4,-23.4
10070,centroid,70,1,-23.4
10071,centroid,71,2,-23.4
10072,centroid,72,3,-23.4
10073,centroid,73,4,-23.4
10074,centroid,74,5,-23.4
10075,centroid,75,6,-23.4
10076,centroid,76,7,-23.4
10077,centroid,77,8,-23.4
10078,centroid,78,9,-23.4
10079,centroid,79,10,-23.4
10080,centroid,80,11,-23.4
10081,centroid,81,12,-23.4
10082,centroid,82,13,-23.4
10083,centroid,83,14,-23.4
10084,centroid,84,15,-23.4
10085,centroid,85,16,-23.4
10086,centroid,86,17,-23.4
10087,centroid,87,18,-23.4
10088,centroid,88,19,-23.4
10089,centroid,89,20,-23.4
10090,centroid,90,21,-23.4
10091,centroid,91,22,-23.4
10092,centroid,92,23.4,-23.4
1,intersection,,0,0
2,intersection,,1,0
3,intersection,,2,0
4,intersection,,3,0
5,intersection,,4,0
6,intersection,,5,0
7,intersection,,6,0
8,intersection,,7,0
9,intersection,,8,0
10,intersection,,9,0
11,intersection,,10,0
12,intersection,,11,0
13,intersection,,12,0
14,intersection,,13,0
15,intersection,,14,0
16,intersection,,15,0
17,intersection,,16,0
18,intersection,,17,0
19,intersection,,18,0
20,intersection,,19,0
21,intersection,,20,0
22,intersection,,21,0
23,intersection,,22,0
24,intersection,,23,0
25,intersection,,0,-1
26,intersection,,1,-1
27,intersection,,2,-1
28,intersection,,3,-1
29,intersection,,4,-1
30,intersection,,5,-1
31,intersection,,6,-1
32,intersection,,7,-1
33,intersection,,8,-1
34,intersection,,9,-1
35,intersection,,10,-1
36,intersection,,11,-1
37,intersection,,12,-1
38,intersection,,13,-1
39,intersection,,14,-1
40,intersection,,15,-1
41,intersection,,16,-1
42,intersection,,17,-1
43,intersection,,18,-1
44,intersection,,19,-1
45,intersection,,20,-1
46,intersection,,21,-1
47,intersection,,22,-1
48,intersection,,23,-1
49,intersection,,0,-2
50,intersection,,1,-2
51,intersection,,2,-2
52,intersection,,3,-2
53,intersection,,4,-2
54,intersection,,5,-2
55,intersection,,6,-2
56,intersection,,7,-2
57,intersection,,8,-2
58,intersection,,9,-2
59,intersection,,10,-2
60,intersection,,11,-2
61,intersection,,12,-2
62,intersection,,13,-2
63,intersection,,14,-2
64,intersection,,15,-2
65,intersection,,16,-2
66,intersection,,17,-2
67,intersection,,18,-2
68,intersection,,19,-2
69,intersection,,20,-2
70,intersection,,21,-2
71,intersection,,22,-2
72,intersection,,23,-2
73,intersection,,0,-3
74,intersection,,1,-3
75,intersection,,2,-3
76,intersection,,3,-3
77,intersection,,4,-3
78,intersection,,5,-3
79,intersection,,6,-3
80,intersection,,7,-3
81,intersection,,8,-3
82,intersection,,9,-3
83,intersection,,10,-3
84,intersection,,11,-3
85,intersection,,12,-3
86,intersection,,13,-3
87,intersection,,14,-3
88,intersection,,15,-3
89,intersection,,16,-3
90,intersection,,17,-3
91,intersection,,18,-3
92,intersection,,19,-3
93,intersection,,20,-3
94,intersection,,21,-3
95,intersection,,22,-3
96,intersection,,23,-3
97,intersection,,0,-4
98,intersection,,1,-4
99,intersection,,2,-4
100,intersection,,3,-4
101,intersection,,4,-4
102,intersection,,5,-4
103,intersection,,6,-4
104,intersection,,7,-4
105,intersection,,8,-4
106,intersection,,9,-4
107,intersection,,10,-4
108,intersection,,11,-4
109,intersection,,12,-4
110,intersection,,13,-4
111,intersection,,14,-4
112,intersection,,15,-4
113,intersection,,16,-4
114,intersection,,17,-4
115,intersection,,18,-4
116,intersection,,19,-4
117,intersection,,20,-4
118,intersection,,21,-4
119,intersection,,22,-4
120,intersection,,23,-4
121,intersection,,0,-5
122,intersection,,1,-5
123,intersection,,2,-5
124,intersection,,3,-5
125,intersection,,4,-5
126,intersection,,5,-5
127,intersection,,6,-5
128,intersection,,7,-5
129,intersection,,8,-5
130,intersection,,9,-5
131,intersection,,10,-5
132,intersection,,11,-5
133,intersection,,12,-5
134,intersection,,13,-5
135,intersection,,14,-5
136,intersection,,15,-5
137,intersection,,16,-5
138,intersection,,17,-5
139,intersection,,18,-5
140,intersection,,19,-5
141,intersection,,20,-5
142,intersection,,21,-5
143,intersection,,22,-5
144,intersection,,23,-5
145,intersection,,0,-6
146,intersection,,1,-6
147,intersection,,2,-6
148,intersection,,3,-6
149,intersection,,4,-6
150,intersection,,5,-6
151,intersection,,6,-6
152,intersection,,7,-6
153,intersection,,8,-6
154,intersection,,9,-6
155,intersection,,10,-6
156,intersection,,11,-6
157,intersection,,12,-6
158,intersection,,13,-6
159,intersection,,14,-6
160,intersection,,15,-6
161,intersection,,16,-6
162,intersection,,17,-6
163,intersection,,18,-6
164,intersection,,19,-6
165,intersection,,20,-6
166,intersection,,21,-6
167,intersection,,22,-6
168,intersection,,23,-6
169,intersection,,0,-7
170,intersection,,1,-7
171,intersection,,2,-7
172,intersection,,3,-7
173,intersection,,4,-7
174,intersection,,5,-7
175,intersection,,6,-7
176,intersection,,7,-7
177,intersection,,8,-7
178,intersection,,9,-7
179,intersection,,10,-7
180,intersection,,11,-7
181,intersection,,12,-7
182,intersection,,13,-7
183,intersection,,14,-7
184,intersection,,15,-7
185,intersection,,16,-7
186,intersection,,17,-7
187,intersection,,18,-7
188,intersection,,19,-7
189,intersection,,20,-7
190,intersection,,21,-7
191,intersection,,22,-7
192,intersection,,23,-7
193,intersection,,0,-8
194,intersection,,1,-8
195,intersection,,2,-8
196,intersection,,3,-8
197,intersection,,4,-8
198,intersection,,5,-8
199,intersection,,6,-8
200,intersection,,7,-8
201,intersection,,8,-8
202,intersection,,9,-8
203,intersection,,10,-8
204,intersection,,11,-8
205,intersection,,12,-8
206,intersection,,13,-8
207,intersection,,14,-8
208,intersection,,15,-8
209,intersection,,16,-8
210,intersection,,17,-8
211,intersection,,18,-8
212,intersection,,19,-8
213,intersection,,20,-8
214,intersection,,21,-8
215,intersection,,22,-8
216,intersection,,23,-8
217,intersection,,0,-9
218,intersection,,1,-9
219,intersection,,2,-9
220,intersection,,3,-9
221,intersection,,4,-9
222,intersection,,5,-9
223,intersection,,6,-9
224,intersection,,7,-9
225,intersection,,8,-9
226,intersection,,9,-9
227,intersection,,10,-9
228,intersection,,11,-9
229,intersection,,12,-9
230,intersection,,13,-9
231,intersection,,14,-9
232,intersection,,15,-9
233,intersection,,16,-9
234,intersection,,17,-9
235,intersection,,18,-9
236,intersection,,19,-9
237,intersection,,20,-9
238,intersection,,21,-9
239,intersection,,22,-9
240,intersection,,23,-9
241,intersection,,0,-10
242,intersection,,1,-10
243,intersection,,2,-10
244,intersection,,3,-10
245,intersection,,4,-10
246,intersection,,5,-10
247,intersection,,6,-10
248,intersection,,7,-10
249,intersection,,8,-10
250,intersection,,9,-10
251,intersection,,10,-10
252,intersection,,11,-10
253,intersection,,12,-10
254,intersection,,13,-10
255,intersection,,14,-10
256,intersection,,15,-10
257,intersection,,16,-10
258,intersection,,17,-10
259,intersection,,18,-10
260,intersection,,19,-10
261,intersection,,20,-10
262,intersection,,21,-10
263,intersection,,22,-10
264,intersection,,23,-10
265,intersection,,0,-11
266,intersection,,1,-11
267,intersection,,2,-11
268,intersection,,3,-11
269,intersection,,4,-11
270,intersection,,5,-11
271,intersection,,6,-11
272,intersection,,7,-11
273,intersection,,8,-11
274,intersection,,9,-11
275,intersection,,10,-11
276,intersection,,11,-11
277,intersection,,12,-11
278,intersection,,13,-11
279,intersection,,14,-11
280,intersection,,15,-11
281,intersection,,16,-11
282,intersection,,17,-11
283,intersection,,18,-11
284,intersection,,19,-11
285,intersection,,20,-11
286,intersection,,21,-11
287,intersection,,22,-11
288,intersection,,23,-11
289,intersection,,0,-12
290,intersection,,1,-12
291,intersection,,2,-12
292,intersection,,3,-12
293,intersection,,4,-12
294,intersection,,5,-12
295,intersection,,6,-12
296,intersection,,7,-12
297,intersection,,8,-12
298,intersection,,9,-12
299,intersection,,10,-12
300,intersection,,11,-12
301,intersection,,12,-12
302,intersection,,13,-12
303,intersection,,14,-12
304,intersection,,15,-12
305,intersection,,16,-12
306,intersection,,17,-12
307,intersection,,18,-12
308,intersection,,19,-12
309,intersection,,20,-12
310,intersection,,21,-12
311,intersection,,22,-12
312,intersection,,23,-12
313,intersection,,0,-13
314,intersection,,1,-13
315,intersection,,2,-13
